seller_id,seller_total_revenue,seller_n_items,seller_n_orders,seller_avg_price,seller_state
a2e874074c877c5a05abae80ad6e488f,1121.54,7,7,139.09571428571428,sp
240b9776d844d37535668549a396af32,1117.99,1,1,1099.0,rj
c8b0e2b0a7095e5d8219575d5e7e1181,1106.04,6,6,164.15666666666667,sp
0307f7565ff85b299b6e5ef162b1b1a9,1101.83,1,1,1049.0,sp
afe0067131b73e40875c9b6c10bd2e21,1091.52,8,8,108.65,mg
ef0ace09169ac090589d85746e3e036f,1088.9,8,7,117.8125,rj
056b4ada5bbc2c50cc7842547dda6b51,1087.29,7,7,134.99,rj
2b3e4a2a3ea8e01938cabda2a3e5cc79,1085.52,6,6,170.32333333333335,sp
cb8bcce248bb1fb274ba762d8b971456,1083.81,7,7,141.32857142857145,mg
7e3f87d16fb353f408d467e74fbd8014,1079.23,14,14,60.34214285714285,sp
cb41bfbcbda0aea354a834ab222f9a59,1073.29,2,2,399.0,sp
33c51922b6e3c16b24a8f28e5833c99d,1071.08,2,2,517.0,pr
1da366cade6d8276e7d8beea7af5d4bf,1069.1000000000001,8,7,107.44875,mg
7bac63f6603d382cc8d0832eb6c100a8,1066.8600000000001,3,3,332.3333333333333,sp
2d2c62bef4c8ba0dd74e0e228e808539,1066.68,4,4,238.75,sp
febab0275244b9a49a623f0bd613ca2f,1063.53,14,13,57.65,sp
e5a3438891c0bfdb9394643f95273d8e,1062.71,22,21,34.20909090909091,sp
5b67882648febfb6e1225e6ad7164f6b,1059.1100000000001,7,5,135.96857142857144,pr
3df020b72d3d44b3af9d110fa3940b65,1056.6899999999998,15,7,49.9,sp
0c7533c71df861ec58ad7ff999ed0e8d,1053.58,20,10,42.285000000000004,sp
e5e33c0d8e7e002f398f5dc4cbbb338f,1050.63,5,5,186.01999999999998,sp
c9c7905cffc4ef9ff9f113554423e671,1049.84,10,10,88.775,sp
cab85505710c7cb9b720bceb52b01cee,1048.19,15,14,57.56666666666667,sp
cfb1a033743668a192316f3c6d1d2671,1048.16,16,12,48.9125,sp
9616352088dcf83a7c06637f4ebf1c80,1046.6399999999999,14,12,55.42142857142857,pr
7b0df942f46435babab05d49b744b2c4,1045.0,3,3,319.85999999999996,sp
989becdce12ebc39863c2bceab6f3ca1,1044.19,2,2,484.0,pr
6c177e38df6d3f34182b1f1d427231bf,1043.76,5,5,185.2,pr
94144541854e298c2d976cb893b81343,1039.63,6,6,156.56666666666663,rs
1ca7077d890b907f89be8c954a02686a,1034.0,12,11,72.99499999999999,sp
09f952a5f58d2285b0372551ae8f9b01,1027.04,4,4,225.55,sp
91f848e9f4be368f4318775aac733370,1011.5799999999999,10,9,82.914,sp
5656537e588803a555b8eb41f07a944b,1011.08,16,16,46.321875,df
db2956745b3a8e9f3785c99f34b5d25e,1010.55,5,5,179.0,sp
13fa2a6c6b9d0f43cb588d7c82117a12,1010.1099999999999,2,2,484.0,sp
b4ffb71f0cb1b1c3d63fad021ecf93e1,1009.14,22,15,31.65909090909091,sp
7008613ea464bad5cb9b83456e1e6a8f,1008.48,16,14,43.225,sc
f789d2c4f2c2eb38fc4373e7a4b35264,1004.6500000000001,10,8,82.97200000000001,mg
06df0c10d34e459d9672bc77388742eb,1002.23,3,2,315.6666666666667,pr
d50d79cb34e38265a8649c383dcffd48,1000.3,5,5,179.19,sp
503c1de08ae81a2d86f17951b204db55,997.8,4,4,228.0,sp
a673821011d0cec28146ea42f5ab767f,995.88,10,9,81.42699999999999,sp
c847e075301870dd144a116762eaff9a,989.62,6,6,143.23333333333332,mg
7b07b3c7487f0ea825fc6df75abd658b,988.03,7,7,127.45428571428572,sp
0e982cff76cc0579f632cea8a0e38c9d,985.86,5,4,178.704,sc
f4c4daa86e30c7e5a553a8d518ac03a5,984.3299999999999,4,4,230.0975,pr
099095b050cfe8eb1ddff5317587e96e,982.59,2,2,451.49,sp
b1fc4f64df5a0e8b6913ab38803c57a9,981.61,12,12,68.1775,rj
8a9260f2b0340411d6d2a56bcf4f7378,978.1,3,3,306.6666666666667,mg
d17f467e4bf608a510c20d82f4ba3b6b,975.56,2,2,462.79,rs
9b013e03b2ab786505a1d3b5c0756754,974.98,24,14,31.009583333333335,sp
f97e2b0650c2068227e1d366140eb62f,967.6400000000001,3,2,237.33333333333334,sp
17ca9b9e9b9ef8fdb529001b49ebb50f,965.27,10,10,74.57000000000001,mg
058fd0aa2bfdb2274e05e1ae971dabb6,961.56,7,7,125.28571428571429,sp
3ab971ce71839580d2ae5b4e40fe8044,955.06,5,5,154.92000000000002,sp
6fd52c528dcb38be2eea044946b811f8,953.3,11,8,74.26636363636364,sp
d6b1ce66b035a475f00c017792ff9769,953.03,7,6,115.22571428571429,sp
5f2684dab12e59f83bef73ae57724e45,950.65,7,6,121.32857142857144,sp
6fc26fe110feebd80a433e1f012a84f9,944.3100000000001,13,7,59.45692307692308,sp
0bae85eb84b9fb3bd773911e89288d54,940.56,14,13,49.855000000000004,sp
6b243f80ed07b10f0e8aa0f21a205f3c,936.7800000000001,10,10,75.9,pr
c6bda72e4dbf5c5866b13cb1810c6d03,936.72,7,7,116.48428571428573,sp
3b15288545f8928d3e65a8f949a28291,932.93,7,5,109.41857142857143,sp
ed4311e67debd72b8610a5347a743087,932.69,5,5,154.6,sp
120476eb7a04c149d14772edaf5d9bf2,927.6299999999999,3,1,293.0,rj
13d058e4eeac2ce8217660b2f8a05812,925.47,4,4,192.49,sp
63b464dbf392c7b80d12d932fa7cafed,924.75,5,5,165.0,sp
134b867a0f7f8bbe6abf10f91874891e,922.84,1,1,789.89,sp
1c129092bf23f28a5930387c980c0dfc,922.22,17,16,39.78823529411765,sp
79ed755314cfe6df0daef2c6cd3022cd,921.53,6,6,138.23333333333335,sp
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,921.26,7,5,113.74285714285715,rj
92eb0f42c21942b6552362b9b114707d,920.16,32,28,14.656875,sp
080102cd0a76b09e0dcf55fcacc60e05,918.3,15,14,42.904,mg
8c16d1f32a54d92897cc437244442e1b,917.94,12,11,56.56,sc
8378eb36b6b70c5734e83ad7b8cdc3b7,917.12,4,2,203.5,sc
4bfc7a4a1cf8d4d2121c27422d9e50b5,916.9000000000001,5,4,165.74,sp
1c5e4e49b9079480255b49d50aac1aa9,913.16,1,1,834.56,sp
8648b1e89e9b349e32d3741b30ec737e,909.26,15,12,46.22,sp
8e8a7ce9f2f970dc00e2acf6f6e199f6,906.06,6,6,132.66666666666666,rj
ec80e49e69745ab6c14f984bf2149423,905.3499999999999,3,3,285.3333333333333,sp
aafe36600ce604f205b86b5084d3d767,899.65,11,10,63.18181818181818,sc
dfa0c4c6229ab200a4a1336b4d7128ff,899.53,9,9,79.23333333333333,sc
dd2bdf855a9172734fbc3744021ae9b9,897.52,7,7,109.89999999999999,mg
06579cb253ecd5a3a12a9e6eb6bf8f47,889.71,11,11,60.99090909090909,sp
0ac4201fda2c68ebc0e47cb9423cf3c9,882.3100000000001,2,2,419.495,sp
403aa86912527d730337ffcb0fb096ab,880.0300000000001,3,3,274.99,mg
1987cd4be10fe09ee50454f9c354d1c6,874.34,4,3,197.5,mg
bacb1f0ed56ad24198f5810d2b3fe9a5,874.03,5,5,156.5,sp
8090490573c6c0aa343a7231ebcb8c86,869.92,4,4,203.74,sp
2f09f7d37a97956d11cc1a7cadd5262b,869.23,2,2,345.0,sp
83e197e95a1bbabc8c75e883ed016c47,861.21,6,3,125.33333333333333,rj
916c9de0b5ad957346eeeb12f332687e,860.93,4,3,197.5,pr
5c030029b5916fed0986310385ec9009,860.66,1,1,649.0,sc
3a490ba60afa30ece0e7d50cfe74a4f0,856.23,4,4,189.9,mg
6a8b085f816a1f75f92dbac6eb545f8f,850.66,18,18,33.63333333333333,sp
adbc26658d6c7b4b6219f9d934598091,849.05,6,6,119.76666666666667,pr
054694fa03fe82cec4b7551487331d74,846.52,2,1,399.0,sp
c8417879a15366a17c30af34c798c332,841.5799999999999,9,4,83.32222222222222,sp
3c010235b7345c92f125d14ee232a76b,840.36,3,3,254.66666666666666,pr
9a84ba99f5367fdbd4598363496f1ea2,839.8100000000001,2,2,374.945,go
750303a20e9c56b2a6bc45cdce0b897d,839.44,6,6,113.76666666666667,go
974cf2cb8f4b7add98709c30df02fe10,838.69,8,8,89.99,sp
4c8545742faaf58fafd5fd14d25d75cf,838.32,1,1,780.0,sp
6e386f64c84e482f0b9abf960797ee1b,835.85,3,3,265.0,sp
f9eedec3129e8cc6b6429c42d0808c5b,833.15,2,2,394.9,rj
640e21a7d01df7614a3b4923e990d40c,829.23,10,9,64.933,sp
8a130737016f838139d31878787a39c9,827.69,10,10,70.24,sp
977f9f63dd360c2a32ece2f93ad6d306,827.09,4,4,175.0275,sp
b18dc380845b24038cfc48006478f099,826.4,5,3,144.892,sp
8bdd8e3fd58bafa48af76b2c5fd71974,824.9,3,3,262.99333333333334,sp
f84fa566034f5e8e880a07ec624c56af,821.19,14,13,45.67285714285714,sp
70c27847eca8195c983ed7e798c56743,820.29,7,6,98.97571428571428,rj
b410bdd36d5db7a65dcd42b7ead933b8,817.69,4,4,179.0,go
7901646fdd36a55f564ffaf2dbccaaf7,816.1600000000001,1,1,799.95,rj
87e24fc7052259b1f7f607d61c10d8be,812.76,1,1,799.9,sp
d98eec89afa3380e14463da2aabaea72,809.81,14,13,39.99142857142857,rs
bccf933e006e9b94a6184af782963e77,807.94,6,5,116.32333333333334,sp
9674754b5a0cb32b638cec001178f799,805.3299999999999,13,8,50.86,sp
08633c14ef2db992c11f840f04fad4cd,804.73,9,9,75.61111111111111,sp
2dcf93836ae3ce0d7c93e2f10876467a,804.4399999999999,5,3,145.9,sp
834f8533b2ecb6598dd004ff3de7203a,800.5899999999999,6,6,108.94,sp
37515688008a7a40ac93e3b2e4ab203f,792.98,20,20,25.244999999999997,sp
25e6ffe976bd75618accfe16cefcbd0d,792.39,10,9,66.889,sp
7a241947449cc45dbfda4f9d0798d9d0,791.31,8,7,80.7475,mg
232a6014e7b10cba61c6c2b2ea6bb4b0,785.31,4,4,143.425,sp
8e6cc767478edae941d9bd9eb778d77a,782.2,13,12,41.97,mg
058cb5aeb36d7c0fcae20fc85d5e0a59,781.36,3,3,148.5,rj
c12b92bf1c350f3e6bf88d3596219c86,779.32,2,2,369.0,sp
dfc5fb7259bb2b599ca565e6e9448f0f,778.34,4,4,176.24,sp
cb5df0dcb9e280b1780e9d589889f2c7,778.22,3,2,199.99,sp
5d0363b33554b373851fc1622e4d5f3c,777.55,9,9,62.800000000000004,sp
be9a160a9011f627c3e121d076c1ec7b,777.0,1,1,739.0,sc
a3f0b55de503387383c7b1de3ad7f678,773.9,3,3,203.23333333333335,pr
c60b801f2d52c7f7f91de00870882a75,773.69,3,3,240.33333333333334,sp
fe26f3ecb51a15e6d8335cd92da42562,773.25,1,1,699.99,sp
7d76b645482be4a332374e8223836592,770.25,23,21,20.37608695652174,sp
9dda5bbacd45e18d6485fee649205d09,768.24,6,4,101.10000000000001,mg
323ce52b5b81df2cd804b017b7f09aa7,766.52,7,7,97.75714285714287,sp
30a2f535bb48308f991d0b9ad4a8c4bb,764.11,12,10,51.98333333333333,sp
71039d19d4303bf9054d69e9a9236699,762.25,5,5,134.9,sp
b19f3ca2ea475913750f25a5c37c8d8f,761.03,2,2,321.395,mg
ba143b05f0110f0dc71ad71b4466ce92,760.46,9,9,67.42555555555555,sp
f80edd2c5aaa505cc4b0a3b219abf4b8,758.14,7,7,73.75714285714285,sp
0432ead42b6c8a0bdf68154add917fdf,756.11,8,8,82.4,sp
8a32e327fe2c1b3511609d81aaf9f042,754.51,16,10,32.6775,sp
dd7ddc04e1b6c2c614352b383efe2d36,746.6999999999999,12,10,42.23333333333333,sp
d93844a9c55ba7ce353388bcf849ea56,743.05,4,3,154.9,pr
244c2f1bff6afe1f2eaf9bfe9b2aed38,741.09,6,4,90.16666666666667,sp
d66c305afaec317ebee552073a674429,736.63,2,2,331.845,mg
4917cee8d902e13428c3ec4b1ca6f315,734.98,4,4,150.5,sc
dbd66278cbfe1aa1000f90a217ca4695,734.61,13,12,42.684615384615384,sp
4559697a8f7e637227c2eeaed843baff,734.19,6,6,103.23333333333335,sp
bafc5aa11e413978be29040f51342e70,733.1800000000001,3,3,229.96,mg
8cbac7e12637ed9cffa18c7875207478,731.9200000000001,14,8,29.821428571428573,sc
dd55f1bb788714a40e7954c3be6df745,729.67,3,3,226.5,sp
50c9975695009e5e6473912e83a6d1da,727.37,6,4,60.0,mg
e333046ce6517bd8bb510291d44f0130,725.87,5,5,128.6,sp
d51e0a403fe2e689ece6c73359d96e12,725.5699999999999,2,2,332.5,sp
602044f2c16190c2c6e45eb35c2e21cb,725.06,9,8,64.88222222222223,sp
e5475dcab1e07b63d7f6e902d8f5eda8,724.11,3,3,225.0,sp
5b925e1d006e9476d738aa200751b73b,721.25,6,6,101.66666666666667,sp
4b5f66b7adcf57f1ecc0d3c07dd6b177,719.9300000000001,3,3,223.49333333333334,pr
acadd4d36859671cb635527c6c977533,719.92,2,2,336.0,sp
655220df33262c7e0c4949a147366f94,719.4200000000001,4,2,139.0,sp
e89c4adbe7b1d0819dbb636e16461cf1,717.41,4,4,159.0,sp
edf96ef93ed595084bbcbd9224bd2894,717.14,5,3,128.4,sp
5b0cc932433fa5184b5b94bfe6bcc256,714.01,6,4,80.66666666666667,sp
3a4127e1ba7208ea37044c5092aae170,707.52,2,2,339.95,sp
430315b7bb4b6e4b3c978f9dfa9b0558,705.48,3,3,192.66666666666666,sp
827f8f69dfa529c561901c4f2e0f332f,705.26,15,11,31.973333333333333,pr
93dc87703c046b603023e75222018b45,703.7,4,4,159.0,mg
95f83f51203c626648c875dd41874c7f,702.9200000000001,7,7,56.34142857142858,mg
bbad7e518d7af88a0897397ffdca1979,701.22,7,3,75.03142857142858,sp
81f89e42267213cb94da7ddc301651da,700.67,8,8,72.375,sp
5d3bb11474a06bdc23fb9e89f1164ee0,698.6,4,4,156.3,sp
73a63f72308aa20a46f4b1632018f196,698.25,4,4,142.2125,pr
2c9e548be18521d1c43cde1c582c6de8,697.66,16,13,29.44875,sp
822166ed1e47908f7cfb49946d03c726,691.6,12,9,37.63833333333333,rj
ad420dd0c4f92f8af951ac24b86d0cf5,689.15,7,6,82.13714285714286,mg
066a6914e1ebf3ea95a216c73a986b91,687.01,4,4,153.3975,pr
2ff97219cb8622eaf3cd89b7d9c09824,684.97,9,9,60.800000000000004,sp
2a261b5b644fa05f4f2700eb93544f2c,683.3299999999999,6,5,83.33333333333333,sp
582d4f8675b945722eda7c0cb61ba4c7,682.41,7,7,79.95142857142856,sp
fec8cd45395b3cb0c2b173d7739706a1,681.71,2,2,320.0,sp
ea566164622c6b439516ab18062c42cd,681.4,7,7,85.38428571428572,sp
968268a686aa05d1f529fb07dff08130,681.12,1,1,634.4,sp
b6d44737c043328708f6749c2dbe50bd,680.99,6,6,89.14999999999999,sp
fad44952713764836814be105382aee5,680.78,4,4,155.0,rj
e62b2d6ac10570a035a30bafcf01d263,678.99,9,8,60.611111111111114,sp
81a1104df0f08b59c68aa5b03cfe398e,676.9300000000001,5,5,109.9,pr
6025c79c035c3d772133b8b8238463b2,675.74,3,1,200.24666666666667,pr
271c58a1d139c45eaf3316107c6d3a3b,674.9300000000001,4,4,142.1975,sp
eed78ac17f7f795a19a709745f00cd4e,672.95,10,2,52.1,sp
7d456afc660226829370f3173d14520c,672.5,5,3,120.8,sp
ea67327e24487bdfac5fbfa37ea124df,671.01,4,4,141.15,sp
b14db04aa7881970e83ffa9426897925,668.04,8,7,61.475,sp
7ecef8194babfec876ca720714327841,664.37,2,2,319.45,sp
54583ab379489add547fe47b628db589,659.54,3,3,206.66666666666666,sp
aced59e9b31ef866a94f9e7f29d8d418,657.44,8,8,69.225,sp
ad8ada0ffa993cb1197d102d9ab21a3e,656.16,2,1,299.9,mg
ececbfcff9804a2d6b40f589df8eef2b,655.63,8,8,61.42125,sp
df560393f3a51e74553ab94004ba5c87,655.07,4,4,140.9,pr
725c32fa80c2faacc4fc88450d27314e,653.79,7,6,75.23142857142857,sp
fde0cc9ea29c8ccfc0a2c22256a58c71,651.47,5,5,105.6,pr
7a2d2949aea47fab95fd98d6c9f618b1,651.36,3,2,198.0,pr
2c4c47cb51acd5ea5db5e0ae0e26542a,649.95,3,2,189.98666666666668,sp
e24fc9fcd865784fb25705606fe3dfe7,649.76,4,4,148.5,sp
e49c26c3edfa46d227d5121a6b6e4d37,649.18,3,3,144.97666666666666,pe
fe49ee029e61e789a1f3a5525f57ba8d,643.3499999999999,4,4,151.0,sp
58f1a6197ed863543e0136bdedb3fce2,637.5899999999999,4,4,141.5,mg
b561927807645834b59ef0d16ba55a24,628.51,9,9,58.21111111111111,sp
e7df4cd29ab5abab70fb0783ddb53987,627.8299999999999,4,4,144.675,sp
5bc55dbe2f12b6af6d83ed46023e0dc8,627.27,4,4,142.4,mg
1771297ac436903d1dd6b0e9279aa505,626.87,5,2,109.12,sp
2089a6d640999f9b9141ac719b2af596,625.55,3,3,193.49666666666667,sp
024b564ae893ce8e9bfa02c10a401ece,625.2,6,1,77.9,sp
ffeee66ac5d5a62fe688b9d26f83f534,625.0600000000001,4,4,124.99000000000001,sp
94e93ce877be27a515118dbfd2c2be41,623.8600000000001,3,3,183.62666666666667,sp
dbb9b48c841a0e39e21f98e1a6b2ec3e,621.44,9,8,52.41444444444445,sp
dc317f341ab0e22f39acbd9dbf9b4a1f,620.78,2,2,249.9,rs
d5b9a084373da994a6e37f732169a853,620.2,2,2,290.0,sp
d13e50eaa47b4cbe9eb81465865d8cfc,617.34,3,3,188.29333333333332,sp
4091f77d8c768fc3e81c20761471761d,613.82,3,3,169.0,sp
67bf6941ba2f1fa1d02c375766bc3e53,612.72,2,2,241.5,pr
05d2173d43ea568aa0540eba70d2ca76,612.69,6,6,82.38499999999999,mg
4b0fdb526525f9890eb145bf1534640e,611.67,5,4,104.3,sp
8c91bfea4263b8fba54081460693e2a1,609.24,1,1,590.0,rs
14d7985702e72162bbf13b6beb74ab2b,608.58,6,6,85.0,sp
723cd880edaacdb998898b67c8f9da30,606.21,2,2,255.995,sp
238fac594e170b59c6d228f5a4f4f1d9,605.07,4,4,104.0,sp
411f3b52d857390502ee4e4d5ceabc2d,604.02,8,6,62.4925,sp
0bb738e4d789e63e2267697c42d35a2d,603.17,6,6,80.58333333333333,sp
e5cbe890e679490127e9a390b46bbd20,598.15,1,1,579.0,sp
bf3c6d2a28b2b5501e6c15448982dcc9,597.41,5,5,103.54,sp
ce27a3cc3c8cc1ea79d11e561e9bebb6,595.71,12,11,37.48083333333333,sp
5343d0649eca2a983820bfe93fc4d17e,595.44,7,3,68.37428571428572,sp
688756f717c462a206ad854c5027a64a,593.86,9,7,52.983333333333334,sp
062ce95fa2ad4dfaedfc79260130565f,592.59,4,4,125.4,rs
d57e18d5f73c7ccb7f7339b61166898d,592.5699999999999,8,8,62.150000000000006,sp
3c4e0452bff7a2a788179488d3d77032,591.77,5,5,102.1,pr
2dee2ce60de9709b1a24083217181a1f,590.5600000000001,4,4,114.42500000000001,mt
54065e9aef7e9e9c2dc23b7594db021a,589.75,1,1,570.0,rj
ff1fb4c404b2efe68b03350a8dc24122,588.31,5,5,92.6,sp
9df5750209b83567ec144eb299d7d634,585.64,1,1,548.0,rs
cee48807215b30a12ca2ca10ffb5f250,584.5,3,3,177.5,sp
39d61be7a92eb77b7da367bd4845bc0e,583.52,9,5,48.99,sp
e067ad2c1c0b48758eb1b5228bcf7a68,583.36,6,6,72.50833333333334,sp
e3d3b3efac954a60d61be70b7e05b49b,580.9,1,1,525.0,sp
5bc24d989e71e93c33e50a7782431b0e,578.72,2,2,249.9,mg
daeb5653dd96c1b11860f72209795012,578.63,4,4,123.89999999999999,mg
820c7c9eaf76d2b226b6c242bcf3f34d,577.0,1,1,559.0,sp
acce39e832338debb07b02385cde5967,576.37,5,5,96.48,mg
ec8879960bd2221d5c32f8e12f7da711,573.6800000000001,5,5,96.1,sp
6d803cb79cc31c41c4c789a75933b3c7,572.99,4,4,124.975,sp
5b581417df4480f632484ba681e53944,572.78,3,2,145.96666666666667,sc
f12ff17ad8bbf01ec5c33b17e506649b,568.71,3,3,170.0,sp
835f0f7810c76831d6c7d24c7a646d4d,566.85,3,3,169.9,sp
bfd938b22bc99bce1ae60dc602889f52,565.6,7,3,66.18571428571428,rj
f680f85bee2d253556ac91be391d2c82,564.04,7,6,66.36714285714285,sp
e24d3429d294b2eb200b064ebb035879,562.04,5,3,96.0,sp
36a968b544695394e4e9d7572688598f,560.88,13,13,25.88923076923077,sp
4e17c65a516f69d023a2ae78b84f28d6,559.54,7,6,64.67142857142856,sp
6aa3928696eab49a19a466e665a649fd,556.37,2,2,262.0,rj
34056b8b55c1775a22af2331670a799c,554.04,5,5,93.76,sp
681fce914360217db47784ae28905a96,554.0,3,3,165.66666666666666,pr
6806dad1da97bfb5a9038eac6881f706,553.58,2,2,247.5,pr
a36b125ac6d5fdbc7f50de85c9157bdc,552.64,6,6,77.49,sp
9a1aea68d3efa00862ec88c0768037d0,552.5699999999999,3,2,159.9,sp
10ff823eda2b032e2c93d17a7d294736,551.48,3,3,165.93,sp
1352e06ae67b410cdae0b2a22361167b,551.12,2,2,259.0,rj
5ab05b6d86d417796c69ffd6774ec832,550.01,2,2,244.0,sp
528bcf6680c36dddf07620bd35b33a6f,548.45,1,1,529.99,sp
f7ccf836d21b2fb1de37564105216cc1,547.89,10,9,39.8,sp
ad97a199236354e53fcd91a5a913e9a2,546.65,1,1,522.5,sc
406740ee611378a662d274c7d8c43c4a,545.78,2,2,256.0,es
7df1fc11cc5cbc518b39faa60cf5d67c,545.18,2,2,240.39999999999998,ms
1dfe5347016252a7884b694d4f10f5c4,544.74,7,5,62.25714285714286,sp
fa3a0b5aabb344b9a92e3524b0202123,544.4300000000001,2,2,248.5,sp
dee656f0f566ed1aa85bd137c943f08f,543.55,5,5,87.75800000000001,sp
beadbee30901a7f61d031b6b686095ad,542.98,5,5,92.6,sp
537eb890efff034a88679788b647c564,542.45,13,12,27.515384615384615,rj
972d0f9cf61b499a4812cf0bfa3ad3c4,538.91,5,5,74.69,sc
bb5bd94c8f59cc050072d2930c869cac,537.96,4,3,117.45,sp
e38db885400cd35c71dfd162f2c1dbcf,537.9200000000001,6,6,64.9,df
cac876b37d3abcd6bd76caca30277996,537.91,8,3,47.175,pr
6bb0724edf0b62fb91ac404873a97241,537.47,2,2,218.5,sp
90d4125885ab6c86e8820a722be71974,537.1800000000001,2,1,259.91,sp
b17b679f4f5ce2e03ce6968c62648246,534.19,7,7,60.701428571428565,sp
f84a00e60c73a49e7e851c9bdca3a5bb,533.84,8,7,54.1,rj
4305fe92735c8a43d154ff6dd2b8d927,530.03,3,3,159.6,mg
5ee7fd217d08dfe5d3e2f51f96a12c9a,529.8,3,3,139.9,sp
6b333a05bf188ef3e1f1662a86bd9855,529.55,1,1,429.99,df
5b85809efd0d0e4dea1a9544e1280ed9,528.68,3,3,158.9,sp
e7d5b006eb624f13074497221eb37807,528.62,5,5,90.336,sp
e81e1f9c3e762e620f3fb60a51499e16,528.11,2,2,212.5,sc
a420f60ff1aa9acc80d0e42959f2b313,525.97,5,5,83.7,sp
4bf2f4ee540798a61f9636d12cd9cc80,525.51,3,3,153.0,sp
6a0cbc8af2e8abd1bdfb777943d174c6,524.6500000000001,4,4,107.8125,sp
49cdc90518a4f82676b38b3c1aa43ff6,524.48,1,1,499.9,sp
b4a476fbd28de64b1e347abf9089366a,524.27,5,5,87.898,sp
6562efe88ce0826a4ca4f189f03b4b84,523.86,7,2,59.9,pr
4e8dacf3d38f281ae26c3e0321d92d88,520.77,1,1,499.99,sp
3fd1e727ba94cfe122d165e176ce7967,519.9,6,6,72.06666666666668,sp
cd843d4cf8ef32827de0396605163ba3,519.72,1,1,379.0,mg
f1c1ac3f3efc07e659c035008e615e66,519.4,1,1,499.0,sp
575df70bde3f9f2b30bf8d2e9910d725,518.5600000000001,2,2,245.45,sp
d673a59aac7a70d8b01e6902bf090a11,517.81,10,10,34.723,sp
4c498c7345e89aebad651544829beca0,517.55,4,4,112.845,sp
33576ec5412fb5905d876f12f33bfde6,516.16,5,5,85.0,pr
9add47bf45ce8e8c7db6b9cf670b1e09,514.9100000000001,4,4,99.7,pr
45213867cefbf2cd4c6177e10216a951,513.51,1,1,490.0,sp
e2aee0892199b1d92530e371abd825bf,512.02,4,4,77.4225,pr
ebd2d60905fb58271facef5596b620d3,511.97,6,6,63.43166666666667,sp
3d8fa2f5b647373c8620330c4e077a9f,507.8,4,4,102.495,sp
c3ee2331a724e6fc02c4b698b57a73f3,503.68,1,1,449.0,sp
6f892e20a171e98efe17fdb971ff319b,503.17,3,2,150.23333333333335,sp
f021c962aaba8ef6eb527a9c2c8394d1,501.5,1,1,479.9,sc
65febd49fd28ec955651299159b1f527,501.47,4,4,97.495,sp
26d8a1c7c75d513045798992ead43aa2,500.98,3,2,151.93,pr
d25aa0aaacb370e912f8cf6efeba38b3,500.49,3,2,113.89,sc
98dac6635aee4995d501a3972e047414,496.71000000000004,17,6,19.429411764705883,sp
96804ea39d96eb908e7c3afdb671bb9e,495.34999999999997,5,5,82.13,mg
69b5eaa096c3f9d1e5c398c597f567d6,494.1,1,1,469.0,sp
4c03b9dd4c11ee2cb35c96c49efc9420,493.51,3,3,149.29999999999998,sp
efcd8d2104f1a05d028af7bad20d974b,493.15999999999997,8,8,47.495000000000005,sp
ecccfa2bb93b34a3bf033cc5d1dcdc69,492.64,7,4,58.95142857142857,pr
6f229cc508fc6915ed5c499efd93baa4,492.6,3,2,143.23333333333335,rj
0ebd97a106433a45a4aebe57c1799778,492.31,4,4,99.9,mg
fdaaf5bfda82b7b80535610c831b8d09,491.93,1,1,439.9,sp
3a1a1fec38dd360f15fc912e821e169d,490.02,1,1,391.87,sp
594f9aaa48e5bf431f011ddc5669b0d5,489.83000000000004,6,6,66.4,mg
cc63f0dd2acba93ffed4fe9f8e0321fa,489.49,3,2,134.0,sp
04aba03279157f6d4e0fe8ccaf21963c,488.44,3,3,148.0,rj
db4350fd57ae30082dec7acbaacc17f9,488.43,13,13,21.43076923076923,sp
bba74270a87732727b5a3b4fd9ac1c39,487.25,2,2,224.99,mg
167fd940acebc789debd6eb418c46e38,484.72999999999996,2,2,224.89999999999998,sp
cb3dd9ce66268c7a3ca7241ac70ab58c,480.4,5,5,77.898,sp
97512d3fc193b2d1dfcdba0f9d1f0f8a,480.25,2,2,189.99,sp
3bdff180c7e1f6551a643b99c265a120,478.64,6,6,57.23333333333334,sp
b2a6d334e2833acea353624840e25a0e,477.16999999999996,5,5,78.66,sp
75a4764c108403a7a0575140cb22287c,477.03,5,2,69.89,rs
cac4c8e7b1ca6252d8f20b2fc1a2e4af,476.06,8,7,43.114999999999995,sp
960945e1a9535cbc0cd6ddd35fbe7ae8,474.41,4,4,104.1875,sp
a2b5b6105ea5942300631d2e76f4ffe0,471.07,2,2,184.39999999999998,sp
42b729f859728f5079499127a9c2ef37,470.56,12,10,27.40833333333333,sp
42fa4ee7240e9b8eb4576358ec142ba7,470.0,3,3,136.26666666666668,rs
262237171f48e85819065498cac80d7b,468.74,6,2,59.9,sc
ef990a83bbea832f36ebe81376335aa8,466.69,4,4,94.9,sc
23a0ffca143a15b9b5bbdb7d552f626a,464.67,2,2,214.99,sp
1690cada046eb7e92c12f98b1f8a8167,463.33000000000004,2,2,204.0,sp
3492e68f37fd1df87f4f2f2ea247f445,460.8,2,2,201.965,sp
253f95b3a0e6983ae18aed49fbc2b845,460.41,2,2,215.39999999999998,sp
9646c3513289980f17226a2fc4720dbd,459.29999999999995,8,8,39.5875,sp
1976a05ecf2996d6ffb7b5430e635fe7,459.09,2,2,204.8,sp
