customer_unique_id,total_spent,n_orders,avg_order_value,avg_review_given,avg_delivery_days,total_installments_used,is_repeat_customer,customer_tier
2f63dfffac168a35b6e34d677be59aae,47.0,1,47.0,3.0,12.0,0,0,bronze
2f749dd89d87f7152b35121a5693a684,334.54,1,334.54,5.0,13.0,1,0,gold
2f7597687aeb6a542aa308ee8618fc72,63.08,1,63.08,5.0,9.0,0,0,bronze
2f87ccd8d2d676d667a844ee5c6a17bd,202.76,1,202.76,3.0,14.0,0,0,silver
2f94122ccfc8816b677ce4a9b5afd2b5,69.12,1,69.12,5.0,9.0,1,0,bronze
2f99070486aafcc5dac7a979c1ed5f32,2105.57,1,2105.57,5.0,11.0,1,0,platinum
2f9942aadc90941b47564e5a71b34ad3,236.21,1,236.21,5.0,17.0,0,0,silver
2faeae5eaf2e2e108f1473280bf919f8,431.28,1,431.28,5.0,33.0,1,0,gold
2fb17d901aaf96439e259ec89ed36d32,84.12,1,84.12,5.0,7.0,1,0,bronze
2fb6dae4fb3a2f917940978144362cd2,89.03,1,89.03,5.0,8.0,0,0,bronze
2fb76804eca95a9fdcaae30febca4cd4,103.85,1,103.85,1.0,7.0,1,0,silver
2fd4cb5dce68ba1fae3ac5615bf1a3db,127.47,1,127.47,5.0,3.0,1,0,silver
2fd67196b262395b933da4c1346fd26c,225.14,1,225.14,5.0,9.0,0,0,silver
2fd8de3e5ca34f5108d291d666c1ba58,89.77,1,89.77,1.0,8.0,0,0,bronze
2fda187cd4d79d3c9f69307821499b63,37.77,1,37.77,4.0,9.0,0,0,bronze
2fdc18a80ec13de305a40c8f59b1d791,27.67,1,27.67,5.0,16.0,1,0,bronze
2fe074ea3cc24b8fd57d29effc995f8b,1011.31,1,1011.31,5.0,10.0,1,0,platinum
2fe46c401749e9e36339f1eee4f16396,659.0,1,659.0,5.0,23.0,1,0,gold
2fe5af51eacb6ecea9d47314c8e521ff,104.54,1,104.54,3.0,8.0,0,0,silver
2fe6abfe94e2959973382789b28a48f7,237.61,1,237.61,4.0,6.0,1,0,silver
2fe7af86d0ce52d2653e6936d57d266c,206.76,1,206.76,4.0,24.0,0,0,silver
2fece77e050a5fe2f55351a54c822923,114.84,1,114.84,5.0,8.0,0,0,silver
2ffb7a06b085e1816d81d1567c221127,38.58,1,38.58,5.0,10.0,0,0,bronze
300077767cbc925601b3e23098cfc69a,78.3,1,78.3,5.0,11.0,1,0,bronze
300163f9f231dc013d3594b5ce42580b,38.42,1,38.42,5.0,20.0,0,0,bronze
3005a11fceeb7ff98ab451424e581af9,70.32,1,70.32,5.0,6.0,0,0,bronze
300b4fbe132eb27cb930a4bf0b9c835d,386.17,1,386.17,5.0,8.0,0,0,gold
300e292ab8b4f69464294badedaadffa,58.79,1,58.79,5.0,15.0,0,0,bronze
301a17ed23b8bb5bfce2df8604c06cfd,133.58,1,133.58,4.0,10.0,1,0,silver
301d1ce5a76b7e1bc47e5115bf5eb6ba,529.55,1,529.55,5.0,13.0,0,0,gold
301d78467e734866587f0948c3499e91,199.73,1,199.73,1.0,56.0,0,0,silver
30228cb42efd930c08874d5f05230fc1,195.02,1,195.02,5.0,20.0,0,0,silver
3025f2b0d2fb8fc5db3586d307ae890c,92.62,1,92.62,5.0,8.0,1,0,bronze
30302a2dfcea730160616fb856eb1231,73.15,1,73.15,5.0,8.0,0,0,bronze
3040ed5657c7fa41b07a6c83dcbeeac4,164.29,1,164.29,1.0,7.0,1,0,silver
3041f5d65c4fa516eed1325d7a8657af,104.37,1,104.37,5.0,8.0,0,0,silver
3043914bf53bb5e45145e20111fb76fc,108.59,1,108.59,5.0,18.0,1,0,silver
304b16ed53cb5255cdcaf9c4087f86da,92.87,1,92.87,5.0,7.0,1,0,bronze
3053d3e616df05db30d5825ae41a6498,44.13,1,44.13,1.0,13.0,0,0,bronze
3058f1cb6f29801c908499b888b1cd0b,170.91,1,170.91,5.0,8.0,0,0,silver
305d75656a49eba060310daf4b4a9898,156.94,1,156.94,3.0,17.0,0,0,silver
3062bdce438d3d55da73b1cb60d328d3,282.62,1,282.62,5.0,10.0,1,0,silver
3069f30fbf3f30057b1b4ff36c72208e,117.85,1,117.85,3.0,8.0,0,0,silver
307364cd478081c799aac82387614b51,119.82,1,119.82,5.0,9.0,1,0,silver
30736a351f1f02d40c82f97bbf0a38fc,681.12,1,681.12,5.0,18.0,0,0,gold
307a698decf7d9581de9ef9271f1f874,97.79,1,97.79,1.0,8.0,0,0,bronze
3080dd7d098635fb30d2c61822d5c055,687.43,1,687.43,5.0,10.0,1,0,gold
30823f04e0dd2001b64a678dbf86a949,138.89,1,138.89,5.0,18.0,1,0,silver
3084108ab6a05c325f137b7cbaf6e283,48.3,1,48.3,1.0,8.0,1,0,bronze
309cefe2828348f0bba9a66189da5b26,106.31,1,106.31,4.0,6.0,1,0,silver
30a6dc54d77a1da02be5324d4eea8077,22.29,1,22.29,5.0,6.0,0,0,bronze
30a81e307f19e822e7199139fe52b1b0,43.09,1,43.09,5.0,8.0,0,0,bronze
30a8328a39c99665deea9fe8954e8339,128.48,1,128.48,5.0,11.0,1,0,silver
30b782a79466007756f170cb5bd6bbd8,38.27,1,38.27,4.0,9.0,0,0,bronze
30cc7860f832668d8fee80418948428f,20.08,1,20.08,5.0,5.0,0,0,bronze
30e4588900a8ceade11dbe60525d107e,116.34,1,116.34,5.0,26.0,0,0,silver
30e72091f438f128e3d468846df8ae34,139.61,1,139.61,5.0,12.0,0,0,silver
30f73ad216db6d159099e1022c2981bb,40.0,1,40.0,5.0,17.0,0,0,bronze
3100ac181f080ff2a7beb61813c0517e,87.38,1,87.38,4.0,8.0,1,0,bronze
310196abfa8b801362582df6b1c28030,382.39,1,382.39,5.0,7.0,1,0,gold
310334d50b302aec6d93cfb4f96afa0b,214.41,1,214.41,5.0,5.0,1,0,silver
3105d598604298481a38511105000bdd,52.68,1,52.68,1.0,181.0,0,0,bronze
310647380793836bfa5b7b6b3f518423,118.68,1,118.68,5.0,19.0,0,0,silver
3109996d4fbd9ee195129df93d759a6c,500.17,1,500.17,4.0,7.0,1,0,gold
31127406f4f4cabe57b756540218c700,524.78,1,524.78,2.0,46.0,1,0,gold
3115e354768c8b1951fab14116652fc3,145.88,1,145.88,5.0,7.0,0,0,silver
3119c7d0881db14f17f27bc80b245b48,72.67,1,72.67,5.0,20.0,1,0,bronze
311ed28cdceb4f7c87b66bb02ab5cf07,93.95,1,93.95,4.0,5.0,0,0,bronze
31211ce721363d74816326589e637b60,53.9,1,53.9,5.0,14.0,0,0,bronze
3136561f1d9af758ada21e74d3a35e81,64.45,1,64.45,1.0,2.0,0,0,bronze
313a1411e58266af71ecec9da279ad12,93.32,1,93.32,4.0,5.0,1,0,bronze
313d458d078d9c1783ef3b8b93ba56ee,45.78,1,45.78,5.0,15.0,1,0,bronze
3155854a2db52ab036649b2f31b4fb9d,155.08,1,155.08,5.0,4.0,1,0,silver
3158fc4f60ca92412de397461b64cee3,490.99,1,490.99,3.0,,0,0,gold
317078adf141dee3755559c093b13929,117.51,1,117.51,5.0,11.0,0,0,silver
3170ebd8b32a5e2102c9d75e0a7f6d74,207.65,1,207.65,5.0,5.0,0,0,silver
3171b4d88a6e5197365277f56c7a9e7c,47.62,1,47.62,5.0,30.0,0,0,bronze
31910cd60f60fc5e692c80d83841c052,225.87,1,225.87,5.0,1.0,1,0,silver
3191762c3dbb98aeb88b8f77bb2fd343,140.55,1,140.55,5.0,6.0,0,0,silver
319677a4ab8260c1c2f47e2340f326c5,44.38,1,44.38,5.0,5.0,0,0,bronze
31a243df42ab31a4d1f0a2dd6c120cbf,302.44,1,302.44,4.0,9.0,1,0,gold
31a98cf218b88e127990ae3ded21211f,20.68,1,20.68,5.0,2.0,0,0,bronze
31b5e7b0290cf70ac603e77f85efb53f,73.34,1,73.34,5.0,8.0,0,0,bronze
31b8437b83b69d714e1567144351b70f,232.71,1,232.71,5.0,11.0,0,0,silver
31b8fa2573bde01af4737e8ed29c348b,59.34,1,59.34,5.0,3.0,0,0,bronze
31c2518bb0a8ce514321a9279deeca39,65.78,1,65.78,5.0,13.0,0,0,bronze
31c733afaf6875ccb2a96b7d5cb79b64,224.2,1,224.2,5.0,4.0,1,0,silver
31c9035341cb7e0645f2f6531616efd2,112.39,1,112.39,5.0,9.0,0,0,silver
31cdd1df0a1e5ae952d89a5fe0d6eb15,76.79,1,76.79,4.0,18.0,1,0,bronze
31d027706d8229b6b9ceae61823566b8,205.56,1,205.56,4.0,18.0,1,0,silver
31d332d20895c5c0baefe55207a0fead,78.44,1,78.44,,6.0,1,0,bronze
31dbc99d6ed9ae1073af0580582cc461,108.96,1,108.96,5.0,6.0,0,0,silver
31e0eb64c5eb715aab04433200ea4ed5,100.03,1,100.03,5.0,9.0,1,0,silver
31e2a2013f74538d3ca08b0c24e7e62b,65.48,1,65.48,5.0,7.0,1,0,bronze
31e924c19d4d1cf7eb6bb1e96dc18c62,415.96,1,415.96,4.0,7.0,0,0,gold
31ecad36683b9b0ba61de1140f4857bf,238.78,1,238.78,5.0,12.0,0,0,silver
3201915c3f25b7f281e5a5e0a89fab6d,49.59,1,49.59,5.0,3.0,0,0,bronze
320e13a9e22b4e4cda8c17ed1c140ce0,45.0,1,45.0,1.0,20.0,1,0,bronze
320ff305d456d8d45a09bd6a7aaeb543,288.02,1,288.02,5.0,17.0,1,0,silver
3218ea7198e029f774a5cafef353f41a,69.9,1,69.9,5.0,8.0,0,0,bronze
321aa01a034f471dd5ee50ddc657c972,83.23,1,83.23,5.0,11.0,1,0,bronze
321e9b844556d1c6967fa890e63f12a3,130.01,1,130.01,5.0,25.0,0,0,silver
32298281712f20b7489df2967a6fed6d,68.0,1,68.0,5.0,10.0,0,0,bronze
322c79bc3dc8374b09c634fcc4e338bd,228.6,1,228.6,4.0,12.0,1,0,silver
323333d54ee35f33103ab7cce7408e6b,99.9,1,99.9,5.0,7.0,1,0,bronze
3236bf3dfd86ab2c0bcb89adf7d7c3a5,98.94,1,98.94,1.0,7.0,0,0,bronze
3236f16f98e0f258ccfa3a172cebce64,44.0,1,44.0,5.0,10.0,1,0,bronze
324060e94627a5c00178be689f358b01,365.13,1,365.13,5.0,14.0,0,0,gold
32458edbf45f89146ca6bebf9b4be256,283.79,1,283.79,5.0,5.0,1,0,silver
324668abc6c8b8b720663badf85c30ea,203.99,1,203.99,5.0,5.0,1,0,silver
3248c9e1d493588c44971693045340e7,339.12,1,339.12,1.0,13.0,1,0,gold
3248d94dedca7507cbe8d17075b39081,82.7,1,82.7,5.0,9.0,0,0,bronze
324d6b624ac5bf4d854871935c172b2c,55.04,1,55.04,5.0,7.0,1,0,bronze
32549c382e7307dce9a9932256833a17,96.36,1,96.36,4.0,9.0,1,0,bronze
32590caa4b6388ce5691bfeb1064db93,101.74,1,101.74,5.0,10.0,1,0,silver
325c0de20cb6d263ccb0d4b4ccd0bf83,388.25,1,388.25,5.0,7.0,1,0,gold
325cd8136f7faafac47864d906106957,86.75,1,86.75,5.0,15.0,0,0,bronze
3265362fcd6df41199c135b421f2a93c,157.43,1,157.43,1.0,33.0,1,0,silver
327d30e19aba5e14c5a77cd18f0f3ff0,101.86,1,101.86,4.0,10.0,1,0,silver
327f501d2d5d03cb32e6b696f28963c9,100.62,1,100.62,4.0,2.0,1,0,silver
328dd6e3fed7a5e91ed7d9aa558f0bd0,76.66,1,76.66,1.0,46.0,1,0,bronze
328ecf4ae1638481b5fd47a3d4f10501,48.69,1,48.69,5.0,34.0,1,0,bronze
3292372a55b3c98a492fb649633cad3d,153.09,1,153.09,5.0,30.0,1,0,silver
329932a796b9bc326d71e3b932182cdf,290.66,1,290.66,5.0,12.0,1,0,silver
3299a547368c58a4d2241b2a5189d7d7,129.36,1,129.36,3.0,11.0,1,0,silver
329aad6fa941f787358a07e787be91e8,148.49,1,148.49,5.0,5.0,1,0,silver
329d55bd8bbf622fed22b14b6fe4245e,20.68,1,20.68,5.0,3.0,0,0,bronze
32abc7be8597ca79733508abb1db86c9,99.26,1,99.26,1.0,27.0,1,0,bronze
32b15895df6710a7c20f648a0a2bdd10,1118.05,1,1118.05,4.0,9.0,1,0,platinum
32b1804eae0c9be2d3ae335fc78ea52d,69.24,1,69.24,4.0,10.0,1,0,bronze
32bb84e755e579f65d6a67509ecee2ee,236.28,1,236.28,2.0,,1,0,silver
32bd15f649096a45270727aa50df8460,150.89,1,150.89,5.0,12.0,1,0,silver
32c3edfee8106a1d891f93706a7d554c,71.99,1,71.99,2.0,8.0,1,0,bronze
32ca12567c820aa0b0e5c20876829bdc,118.35,1,118.35,5.0,6.0,0,0,silver
32efa507b1a360412dee7ff30905ebdc,555.67,1,555.67,4.0,4.0,1,0,gold
32f437e3704607f63d51048706ca8ef8,76.08,1,76.08,5.0,7.0,0,0,bronze
32f6a2f1bdab32a00739ef00c46cf4d4,57.53,1,57.53,,20.0,1,0,bronze
32fb60e2ce6a1f62eeccbc2d33046072,234.64,1,234.64,5.0,7.0,1,0,silver
32fd74a6ebd7c8c2eea24cee455d4cd3,26.61,1,26.61,4.0,2.0,0,0,bronze
32fddfed3518aedefbf4c69d5f1bc82e,348.78,1,348.78,2.0,7.0,1,0,gold
3306bb0fba2158eab5efeccddc6dd5e1,28.17,1,28.17,4.0,17.0,0,0,bronze
330921a962940ecdcdfc5da2f4761e9e,154.55,1,154.55,5.0,12.0,0,0,silver
330fdaa06f93c0c6ffb4af7d79c1ef12,61.16,1,61.16,1.0,7.0,0,0,bronze
33162235fe25408e12a053052136ce91,72.28,1,72.28,4.0,20.0,0,0,bronze
331a90f871396eca3dbbbaafc0f7fb39,52.68,1,52.68,5.0,3.0,1,0,bronze
332cf4e83e16004ba7dca932ce82475b,146.21,1,146.21,4.0,29.0,0,0,silver
333116644860dfd23cda707c267686b8,27.1,1,27.1,5.0,12.0,0,0,bronze
333a50f1b0313ee2d9430b2003bce15d,156.73,1,156.73,4.0,27.0,1,0,silver
333efe25a35b49fd25bca590a6b60203,71.14,1,71.14,5.0,7.0,0,0,bronze
333f7cf503c8be1d9d1918fc19099f71,35.4,1,35.4,4.0,17.0,1,0,bronze
3341514b8049f4a268e4188fb0211d34,89.56,1,89.56,5.0,5.0,1,0,bronze
3364a8146335df8b90c5b67295ecbb78,48.86,1,48.86,5.0,9.0,1,0,bronze
3364be53363f9197e8be5b225b62bf82,146.68,1,146.68,5.0,11.0,0,0,silver
337250344f38cc8a88449b5d71fd2959,124.71,1,124.71,5.0,18.0,0,0,silver
3378cb40f76a30e21ef595fd45a7d576,37.47,1,37.47,5.0,7.0,1,0,bronze
33909b7a3aadac8943ee99a62745f3ee,128.31,1,128.31,5.0,11.0,0,0,silver
3398f68dfa1b687d6d4610817c6de23d,168.2,1,168.2,4.0,29.0,1,0,silver
339f34206b47320a2fce8cb2197e13cb,113.16,1,113.16,5.0,7.0,1,0,silver
339f4919a71b0fc8390b936db62e85ae,25.0,1,25.0,4.0,22.0,0,0,bronze
339f4ca769f8240ea30f88c25c5c5f11,71.14,1,71.14,1.0,42.0,1,0,bronze
33a1c4d33a5e4da8d5919b023e732522,143.65,1,143.65,2.0,9.0,1,0,silver
33aa7fb9d2429916573aee9c36263647,137.55,1,137.55,3.0,16.0,0,0,silver
33aca86429de0f71ff7118b93bb09712,96.88,1,96.88,4.0,4.0,0,0,bronze
33b5e70d9b7805b2806caf7f5dbbd5f9,17.29,1,17.29,5.0,3.0,0,0,bronze
33cf1b4b19a21b28c7b626991208a57c,48.29,1,48.29,5.0,20.0,0,0,bronze
33d548bd0d29692e9dc471cdf65c441d,144.1,1,144.1,4.0,12.0,1,0,silver
33d6225e8b8048118b86ca866b44fbd8,43.22,1,43.22,5.0,19.0,1,0,bronze
33de0f93211d4481db59a854ece68e2b,27.29,1,27.29,4.0,4.0,1,0,bronze
33df3723e14a3be93f0b1466076b2866,94.64,1,94.64,5.0,5.0,0,0,bronze
33e2ec99a0b818a86def54a73031892a,248.76,1,248.76,1.0,33.0,1,0,silver
33e670a0bcac60875ceada1c240aa9fd,158.85,1,158.85,1.0,5.0,1,0,silver
33e87f4cf23de91419bc2b65f9052789,83.22999999999999,1,83.22999999999999,5.0,8.0,0,0,bronze
33e945a1ff162d1d25547871536d6266,84.18,1,84.18,4.0,6.0,0,0,bronze
33f0cbd496e2d17e19a39524031de5a7,37.68,1,37.68,3.0,6.0,0,0,bronze
3407935f69908e6f71fa09a2787fd2f2,52.38,1,52.38,5.0,3.0,0,0,bronze
340c5fef7687f820ccd68a7135de4402,46.0,1,46.0,4.0,5.0,0,0,bronze
34116bf8f2f4e9103edae5d6d09aa625,75.65,1,75.65,3.0,8.0,0,0,bronze
341b6946aa6278284d3986112c43def4,606.46,1,606.46,5.0,21.0,0,0,gold
3427662b7701ba498887c15b8d16ae4f,238.61,1,238.61,5.0,18.0,1,0,silver
34300cecbdb5c4d59da7bf2402413914,26.77,1,26.77,5.0,30.0,0,0,bronze
34336d34daf6f0fc2e2a594e817d773e,69.9,1,69.9,5.0,15.0,0,0,bronze
3434f88039a4e537867621960b17d7c0,28.79,1,28.79,4.0,4.0,0,0,bronze
34398e8e2a91eb4c8aa4ed7c7ac3e54e,31.98,1,31.98,5.0,15.0,0,0,bronze
3442a61b2d5bfd9d605d6943701ad650,767.84,1,767.84,1.0,5.0,1,0,gold
34466539a4aa603004fead7a3f7f7bc2,66.12,1,66.12,4.0,7.0,1,0,bronze
344abd5603ff5310fdd0aa55be719873,141.63,1,141.63,5.0,13.0,0,0,silver
344dcfca74b8df7ab46e9f1846570515,66.85,1,66.85,4.0,13.0,0,0,bronze
345759b8cb3d30586551de1ca6905df0,208.74,1,208.74,5.0,19.0,0,0,silver
345817899c325d8b41c9e88011a8ab43,54.13,1,54.13,3.0,36.0,1,0,bronze
345eeeb838c3cb47f2938c7014c31e4e,102.53,1,102.53,5.0,3.0,0,0,silver
3462632a621a8362bf4d3149b2432842,140.51,1,140.51,5.0,7.0,1,0,silver
34635d1c10e7f2f6af37f4775d5383d2,313.99,1,313.99,1.0,29.0,0,0,gold
346554e2c119539266cb49f9671dbbe2,82.98,1,82.98,5.0,5.0,0,0,bronze
346d3e83c82403f85942d3ef934ac7b4,119.25,1,119.25,5.0,12.0,0,0,silver
347daced5e2cf286c36bd727311f219a,95.92,1,95.92,5.0,3.0,1,0,bronze
3481fb2fa4580acaf2846d4a12df6ea9,114.0,1,114.0,2.0,8.0,1,0,silver
34896d5a632cd39b5f42d9a5408e1911,103.25,1,103.25,5.0,10.0,1,0,silver
348d2d19d28a3abf896ed5e58fc34069,236.54,1,236.54,3.0,20.0,1,0,silver
348d75c598a56f0f07222fbca6828970,87.64,1,87.64,5.0,10.0,1,0,bronze
3490168e3acaf7c79dc72a00dfaa500b,192.64,1,192.64,5.0,17.0,0,0,silver
34924319ad9f60296eeee62465805b71,153.64,1,153.64,3.0,7.0,1,0,silver
34955d1c0271039c8e4e737df07e7cb5,196.92,1,196.92,5.0,6.0,1,0,silver
34962563ebeec9ee2399336065fb09e0,349.57,1,349.57,4.0,2.0,1,0,gold
349996f092e332ccff93cdb57ab264a9,124.24,1,124.24,4.0,37.0,1,0,silver
34a36f20b4f26beaaaa42a050d5516d5,52.1,1,52.1,1.0,30.0,1,0,bronze
34a53ade3d760aed24b26c2c9aac8a6b,177.25,1,177.25,5.0,9.0,1,0,silver
34adb50767b04238054ca1f76ceabe58,180.71,1,180.71,5.0,8.0,1,0,silver
34b2f3c3cb07567280fa300dc3bbb4c3,59.13,1,59.13,4.0,9.0,1,0,bronze
34b42b0c307628dd0cf95863dd6387d8,102.85,1,102.85,5.0,8.0,1,0,silver
34b6869483f9c2ebecee59d3be7f6416,98.35,1,98.35,5.0,6.0,1,0,bronze
34babc28e63a02e3909092453a8b75e6,160.54,1,160.54,5.0,15.0,0,0,silver
34bac84cfbd0ba1da052e4f5b266c80a,147.06,1,147.06,3.0,14.0,0,0,silver
34bb455fd095fdf1a9964fed915c596e,342.02,1,342.02,1.0,27.0,1,0,gold
34c5e3c3e5259af15675b53c440eb96c,78.47,1,78.47,4.0,21.0,0,0,bronze
34d586f6ae1a045b64ff7a21493755fc,56.29,1,56.29,5.0,26.0,1,0,bronze
34e183eaeaed3c11d190177a1efd96d1,65.71,1,65.71,5.0,6.0,0,0,bronze
34e7f65257e2109e4668e94403ac0f89,140.67,1,140.67,5.0,6.0,0,0,silver
34e9218036622d21dadebbfade12537f,73.03,1,73.03,5.0,7.0,1,0,bronze
34f29e42f5a797ce5e5a26370440ccd7,290.84,1,290.84,5.0,6.0,1,0,silver
34f783ac3f2faa9038877834eadc3eaa,272.54,1,272.54,1.0,48.0,1,0,silver
34ff67eb3466a779b2f6b6fd56a3b953,2787.87,1,2787.87,5.0,5.0,0,0,platinum
35052a34c8cddade15549afde5580e83,62.65,1,62.65,5.0,2.0,0,0,bronze
350879f9e91bfdd2f0ce335234c07cf6,86.76,1,86.76,5.0,16.0,1,0,bronze
351748d78843cee737277f6f56fd8543,152.68,1,152.68,4.0,13.0,0,0,silver
351adc5674bb62d3b5fea28ad1d9a3cc,114.79,1,114.79,5.0,2.0,0,0,silver
3528aee5bd075d62e4c6eba9d5e97362,37.77,1,37.77,4.0,9.0,0,0,bronze
353801f49ab64d5e6ca90ba46e2e5f0f,133.85,1,133.85,5.0,6.0,0,0,silver
353a132b67fce64072f632a8bdc1b6ed,57.04,1,57.04,5.0,5.0,0,0,bronze
353f7ad01ca05be7416d4d65682a0077,59.03,1,59.03,3.0,11.0,0,0,bronze
3543bfa56514a2ca65d2f2a7470e3ea7,111.43,1,111.43,5.0,18.0,1,0,silver
354d9a044fc69afda19173b3df491c92,53.6,1,53.6,5.0,30.0,1,0,bronze
3556b5dea9e633ab8709362974179286,51.84,1,51.84,4.0,8.0,1,0,bronze
355ae139c8a163fb77c065a2d1403ed9,330.55,2,165.275,5.0,6.5,2,1,gold
3563c87d2f11fb5fc1a25236cf675abe,85.85,1,85.85,2.0,20.0,1,0,bronze
35694662ee96ef8cd104c2e9e9f2156c,524.48,1,524.48,5.0,7.0,1,0,gold
357482c4e5b9b6200cc2b37b8a7b46b9,150.36,1,150.36,2.0,,1,0,silver
3577e91a3448cac21a38effb2f0bbdb7,1125.57,1,1125.57,4.0,6.0,1,0,platinum
357db15188917085133588f0fd96950e,165.04,1,165.04,5.0,10.0,1,0,silver
35825208c1a9b2d7cccd2eee08d8cbc6,31.77,1,31.77,5.0,4.0,0,0,bronze
358973fb9d5b4a20ef8306eaff96285e,47.38,1,47.38,5.0,7.0,1,0,bronze
3595d21a3d79ff7a508581144acf0ed9,126.04,1,126.04,5.0,16.0,1,0,silver
359bacb2b5c52b4287667a7bc6c7bc63,194.0,1,194.0,4.0,14.0,0,0,silver
35a2b7648173b71e6d64851f211abace,111.42,1,111.42,3.0,15.0,0,0,silver
35a382f91046bec8ef1acb7dc62b7318,398.18,1,398.18,5.0,19.0,0,0,gold
35a71ad2ea8603b9557711cf960a2efe,382.0,1,382.0,5.0,11.0,1,0,gold
35abcd93c3048cc4827af183b1cc3b03,35.68,1,35.68,5.0,10.0,0,0,bronze
35b2bbd27795a44fda466212e338e9cc,27.19,1,27.19,1.0,13.0,0,0,bronze
35b57424cb76ed9d49f250e4382f9bc1,126.33,1,126.33,2.0,22.0,0,0,silver
35b67549622f54ea9bef5df8350dc225,128.66,1,128.66,5.0,12.0,0,0,silver
35b8febc8fd46c7c7e07c29352efbfd5,23.24,1,23.24,5.0,9.0,0,0,bronze
35bab3da2062a5f0a565cc73ca72815c,31.75,1,31.75,4.0,9.0,0,0,bronze
35c00d4b28a4b3147c058bd9ed3fab0c,85.24,1,85.24,5.0,13.0,0,0,bronze
35c636d4e43216044ff512852a93fc48,155.78,1,155.78,1.0,10.0,1,0,silver
35d9487a7a829f7c76400b34195673d7,49.09,1,49.09,5.0,10.0,1,0,bronze
35da9093ca6f1782bbad4b328e31f35f,175.77,1,175.77,5.0,15.0,0,0,silver
35dd02aa966dc8f3f5d2277e0cb8fff9,95.21,1,95.21,1.0,43.0,1,0,bronze
35dd6fdbd3caca7333ef2c6675547bd1,205.65,1,205.65,4.0,12.0,1,0,silver
35dfd97c18fdac5b44db61ce1cf39704,34.85,1,34.85,1.0,21.0,0,0,bronze
35e55d54b4ad458292b297b82dd30e0e,176.65,1,176.65,4.0,16.0,1,0,silver
35ecdf6858edc6427223b64804cf028e,233.28,1,233.28,5.0,11.0,1,0,silver
35f7bcf259362c5749d5b5d5aa0b9e87,416.55,1,416.55,3.0,52.0,1,0,gold
35fd57656b4dc352e7a3049732c88bdd,147.06,1,147.06,3.0,41.0,1,0,silver
35fecbfa56f7aad0e3c1e8c639709ebf,168.36,1,168.36,5.0,12.0,1,0,silver
36016f4836f1cd1acf2b28ff2e5aeee5,108.59,1,108.59,5.0,11.0,1,0,silver
3603d5e336b125a3f5f659a1252a29c3,205.31,1,205.31,5.0,10.0,1,0,silver
36150719926e7a6629d0a4adcbb037fb,109.5,1,109.5,5.0,3.0,0,0,silver
361b5c19f63c93dd2accd5e3e001bc06,40.0,1,40.0,2.0,4.0,0,0,bronze
361def0dd6f15e919b3126a93babde1a,86.15,1,86.15,4.0,6.0,1,0,bronze
361f293b44a8217401121933a7c5f5b7,76.66,1,76.66,5.0,21.0,1,0,bronze
36205e613ed685ef7d9bce698fc86e70,157.9,1,157.9,5.0,20.0,0,0,silver
362c0d32ec8688c2b02086cded7c21f4,105.28,1,105.28,5.0,11.0,1,0,silver
364cb3e7f85cd86c84192f01f1ff996e,81.15,1,81.15,5.0,7.0,1,0,bronze
364cb4f2a41aa84eb36090a25f26060c,87.71,1,87.71,5.0,2.0,0,0,bronze
364cd8a1b36e7aeadf24976a3e7a0702,84.58,1,84.58,1.0,14.0,0,0,bronze
365330a9997b5f6100ce7f21261d2190,118.66,1,118.66,5.0,12.0,1,0,silver
366099d1fc91479a59fa878693b55efc,121.09,1,121.09,5.0,7.0,1,0,silver
36620f9fa97dadf4867e4e15e3488f48,319.09,1,319.09,5.0,7.0,1,0,gold
3666e569a456f07f6136c95943e384a2,117.62,1,117.62,4.0,21.0,0,0,silver
366f4743154ff26fa1743ae7854b5e44,117.97,1,117.97,5.0,14.0,0,0,silver
36700f03dbb05c1170c60fb2bdd80476,297.71,1,297.71,5.0,11.0,1,0,silver
3670def3112badda773d3f09d506a322,103.37,1,103.37,1.0,32.0,1,0,silver
3676e668559f922eea8635cfe72ecd8e,51.19,1,51.19,5.0,4.0,0,0,bronze
367f42733f0ea6320603ae4c8cdcb403,27.68,1,27.68,4.0,4.0,0,0,bronze
36871f028d790a41ecb6f078d05b7bd4,110.74,1,110.74,1.0,11.0,0,0,silver
368c35b244c7bafbebd6481be7a74a57,111.99,1,111.99,5.0,9.0,0,0,silver
368dd77e48ff41c5a1a9d0c2d942c1eb,280.65,1,280.65,5.0,9.0,0,0,silver
368e91ac2ee2407d82d8b02551d2cd18,184.69,1,184.69,3.0,13.0,1,0,silver
36960608076d6103c6f3a513b5123884,51.7,1,51.7,5.0,2.0,0,0,bronze
369844e2fcfbee77511d04b97fe0dc0d,172.71,1,172.71,4.0,9.0,1,0,silver
369fa40aa2f76f5f02318fcf168fb686,41.22,1,41.22,4.0,19.0,0,0,bronze
36b070a7ce61be43443f1f608fa56201,48.21,1,48.21,5.0,7.0,1,0,bronze
36b2580720d92788789073253ae6b8a1,143.46,1,143.46,5.0,8.0,1,0,silver
36bf041525639c3bc22a194fc2888de5,71.71,1,71.71,5.0,8.0,0,0,bronze
36c5770cc8e136abf9b1e5e149f75fb2,66.64,1,66.64,5.0,14.0,0,0,bronze
36c78d937ff07582adc957d4e91e8242,98.35,1,98.35,4.0,10.0,0,0,bronze
36db357344c8891e84f88e8d3ae4c538,141.32,1,141.32,4.0,22.0,1,0,silver
