order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,total_payment_value,max_installments,n_payments_methods,main_payment_type,avg_review_score,n_reviews,geolocation_zip_code_prefix,geolocation_lat,gelocation_lng,geolocation_city,geolocation_state
d04eab35da4dc8a5fbab6771c0a8b517,ad7c1f0f24e5bd4681a7646641714f81,delivered,2017-03-19 19:08:57,2017-03-19 19:08:57,2017-03-20 13:14:27,2017-03-27 13:23:09,2017-04-13 00:00:00,132c2e3265b78ffb86797263845c7e0d,90550,porto alegre,RS,64.65,6.0,1.0,credit_card,2.0,1.0,90550.0,-30.01356847741822,-51.19024851930904,porto alegre,RS
0a56861d762ee1f82f5cdc2de2b1f71a,5990f7c1a76e6442f8759da9aa555d21,delivered,2018-06-27 04:36:14,2018-06-28 02:15:47,2018-06-28 10:52:00,2018-06-29 16:41:28,2018-07-12 00:00:00,4f0bcf23a531b9474114b7f81b7243ee,7810,franco da rocha,SP,33.33,1.0,1.0,boleto,5.0,1.0,7810.0,-23.322990732929146,-46.7635812812956,franco da rocha,SP
02dbd29bc7a490d582762fae9f0fd997,8aa4d935310fc9211fa1e78dcf74babe,delivered,2017-11-24 12:12:41,2017-11-26 12:11:19,2017-11-28 01:18:20,2017-12-14 01:52:01,2017-12-20 00:00:00,1750995a1e8cc279199b445c35319589,65043,sao luis,MA,69.45,1.0,2.0,credit_card,3.0,1.0,65043.0,-2.557557172506236,-44.24989706887715,sao luis,MA
ec2738d1b8cdc75fa4c9425432f5053c,3f9c2ab2dba880b58557d8bc27f43da2,delivered,2017-06-19 01:46:34,2017-06-20 11:35:25,2017-06-20 13:19:36,2017-06-29 07:03:50,2017-06-30 00:00:00,07319d7b7677470c57d132ed034858ec,13083,campinas,SP,85.8,1.0,1.0,boleto,,,13083.0,-22.81665686020085,-47.0712740520714,campinas,SP
ce361366b38e58d923fe2e3cc60521f9,dd2806a552e8e9bdb0a8196c0f192dd9,delivered,2017-08-31 21:21:18,2017-08-31 21:32:19,2017-09-04 21:03:04,2017-09-09 12:58:14,2017-09-19 00:00:00,ef5c74f58c44c4ae921519006ece96bc,85818,cascavel,PR,162.77,5.0,1.0,credit_card,5.0,1.0,85818.0,-24.96853003431213,-53.406368703897705,cascavel,PR
b8e17df0f313ac216d29c0683a83b992,560c8089d5a164844c203f61c55d88c6,delivered,2017-12-11 15:26:43,2017-12-11 15:36:31,2017-12-13 00:24:02,2017-12-26 17:32:39,2018-01-11 00:00:00,6e585effe241882bc947bf1e7bff3fd3,28909,cabo frio,RJ,118.17,4.0,1.0,credit_card,2.0,1.0,28909.0,-22.89397515944693,-42.0444758026044,cabo frio,RJ
d2cbe14a29b243f01171170540ddc94d,ea5a701c34fae54a0179667dcad5dae3,delivered,2018-03-09 17:19:27,2018-03-09 19:00:32,2018-03-15 13:12:34,2018-03-19 20:42:00,2018-03-21 00:00:00,2ffb7a06b085e1816d81d1567c221127,13189,hortolandia,SP,38.58,1.0,1.0,credit_card,5.0,1.0,13189.0,-22.875117835341573,-47.23312446878664,hortolandia,SP
312f43273284b7ab987d5bc4d880d5ef,dcfcc8796b47089b9fb9d73e06011085,delivered,2018-07-03 20:17:22,2018-07-05 16:27:45,2018-07-04 13:01:00,2018-07-09 15:40:50,2018-07-27 00:00:00,9808ee5ebb65190e6144a2df4c5b57fb,4206,sao paulo,SP,41.37,1.0,1.0,credit_card,5.0,1.0,4206.0,-23.58467849581474,-46.60437592767149,sao paulo,SP
4b7bf1f7eb492ad33680ba2cb4c4ba56,1b2fccd64ead0637991ff28c1971d9a7,delivered,2017-09-03 16:52:33,2017-09-05 04:24:48,2017-09-05 20:03:35,2017-09-08 17:36:34,2017-09-27 00:00:00,b4487f7becb51a93d4d0ef1256e60d99,25935,mage,RJ,131.07,1.0,1.0,boleto,2.0,1.0,25935.0,-22.615933155012947,-43.17975719830376,mage,RJ
8b2a3c0228399148a783f5ed8c1ce83b,b3add2a91f41661317ee98d39d720fcf,delivered,2018-01-19 15:41:49,2018-01-19 15:56:15,2018-01-24 22:52:33,2018-01-30 19:46:09,2018-02-09 00:00:00,45e8dd7b91bddaa63eb5c62fde09d5f2,31814,belo horizonte,MG,42.09,1.0,1.0,debit_card,5.0,1.0,31814.0,-19.850842563717205,-43.92524820019192,belo horizonte,MG
290673dd0e92d677725fdb80ce26d46f,7a5aaaaec11d575445323b17c38189f3,delivered,2017-11-25 20:43:50,2017-11-25 20:52:49,2017-11-27 15:53:59,2017-12-13 00:36:49,2017-12-15 00:00:00,3e0845420cb8ea26325cda9cb7cc4d8a,20550,rio de janeiro,RJ,55.01,1.0,1.0,credit_card,5.0,1.0,20550.0,-22.91679214318689,-43.2315503991291,rio de janeiro,RJ
25d7504420f738317dcbb29f7e565976,b131df50e42e825b93ca23fa215df7d8,delivered,2018-04-03 17:11:45,2018-04-03 17:28:55,2018-04-04 18:22:21,2018-04-23 15:22:32,2018-04-30 00:00:00,c691a79acf53373763ed547bb1c6dc8d,29500,alegre,ES,89.36,6.0,1.0,credit_card,5.0,1.0,29500.0,-20.760206303395872,-41.53516276114848,alegre,ES
3be070ae2edd92621c933c5341674b4e,9f7a3eae3a5b96c05358e8308e4db1b0,delivered,2017-11-24 04:14:51,2017-11-24 04:28:35,2017-12-02 00:29:07,2017-12-28 14:05:02,2017-12-27 00:00:00,df6449754e3b70e4662f400c7ff8723e,65510,mata roma,MA,191.07,10.0,1.0,credit_card,4.0,1.0,65510.0,-3.624041087270268,-43.114992633354376,mata roma,MA
bd6ab28252f15e7c57f212a725aa1c37,aa0633423572bf600bd7f9bda734ed44,delivered,2018-05-08 14:49:25,2018-05-08 15:09:59,2018-05-09 09:09:00,2018-05-16 16:28:45,2018-06-14 00:00:00,73ef942e57c6e44b52506f4b90943073,21740,rio de janeiro,RJ,69.97,1.0,1.0,credit_card,5.0,1.0,21740.0,-22.88433305340309,-43.387504877344114,rio de janeiro,RJ
ccefed81ada949952e76166b19f2b723,4ac279df237d79f58d8b70addc6e5d4d,delivered,2017-05-28 23:57:50,2017-05-29 01:10:25,2017-05-30 14:33:27,2017-06-07 16:05:27,2017-06-23 00:00:00,6d7dcece246bf88e8ee4b1654441749f,29141,cariacica,ES,113.82,6.0,1.0,credit_card,3.0,1.0,29141.0,-20.353042258450238,-40.372988366327554,cariacica,ES
16d65d58409db5d0534f2fb1817696b0,9711a23693eaa23367227bd36040faa5,delivered,2017-08-28 20:47:42,2017-08-28 20:55:16,2017-08-30 11:39:37,2017-09-04 18:45:54,2017-09-14 00:00:00,d1e3e64494186c80b7edf1181b42b0d1,3810,sao paulo,SP,49.76,4.0,1.0,credit_card,5.0,1.0,3810.0,-23.49046179346477,-46.472417358547126,sao paulo,SP
49feda914c01f29c2cfdf7708278752e,c09ec34dc25bd644243e3e72f4065ec2,delivered,2018-06-25 01:28:11,2018-06-26 01:36:59,2018-06-29 09:46:00,2018-07-03 16:12:52,2018-07-17 00:00:00,e37fea4e2c366f2dfcde193122962960,13083,campinas,SP,580.9,10.0,1.0,credit_card,5.0,1.0,13083.0,-22.81665686020085,-47.0712740520714,campinas,SP
7e460703dd3adb450213b20170a237f6,b79d85bfccc2df403dc6610e85d2ab71,delivered,2018-03-04 12:49:38,2018-03-04 13:29:23,2018-03-05 20:44:30,2018-03-08 17:19:08,2018-03-21 00:00:00,947b3a5eba30546ed3c37e0c7f1bafc6,28540,cordeiro,RJ,47.25,1.0,1.0,credit_card,5.0,1.0,28540.0,-22.027256822202872,-42.36626102797319,cordeiro,RJ
43070b94b6d741a764e8e1ba4a2ea91d,373facce3e17d33fec7df11c961c6ff1,delivered,2018-05-22 20:33:27,2018-05-22 20:56:49,2018-05-25 14:24:00,2018-06-04 20:52:31,2018-06-11 00:00:00,c27fe69be20acb0c44a690e39d19ec07,5353,sao paulo,SP,1310.95,10.0,1.0,credit_card,3.0,1.0,5353.0,-23.56033909413364,-46.75091587091028,sao paulo,SP
55e5ec213742bae19f2e36685d3aa5e9,09ab4ae2ecab51b1bf620bba0027abd9,delivered,2018-02-16 08:18:51,2018-02-16 08:30:21,2018-02-16 23:16:37,2018-03-03 14:04:04,2018-03-14 00:00:00,313d458d078d9c1783ef3b8b93ba56ee,40323,salvador,BA,45.78,4.0,1.0,credit_card,5.0,1.0,40323.0,-12.957890429428645,-38.48693510338029,salvador,BA
689338a5ff7fc20c596ee2695dfac8c3,2254b94e0f630fbf407e03563b0747c5,delivered,2018-01-21 16:34:52,2018-01-24 08:31:52,2018-01-30 01:38:31,2018-02-04 10:08:55,2018-02-14 00:00:00,0ecb7751a7060a4fa039126fd7c30323,11680,ubatuba,SP,63.27,6.0,1.0,credit_card,5.0,1.0,11680.0,-23.452929299956928,-45.09321940852848,ubatuba,SP
3ab7017ae596ec8fae78b7232580a0a8,c93cde10296df75c3bd18bdce1cbfffc,delivered,2018-01-08 15:05:57,2018-01-08 15:12:31,2018-01-09 18:37:27,2018-01-11 17:25:46,2018-01-24 00:00:00,24115a0c9fc9115c586e54fd5f42e8d1,1306,sao paulo,SP,37.28,3.0,1.0,credit_card,4.0,1.0,1306.0,-23.553785206718917,-46.649605096945386,sao paulo,SP
a49bb03badf724e5180699f77387a444,691baba358611db5368f5441c8975113,delivered,2017-05-05 12:35:47,2017-05-06 02:15:59,2017-05-17 14:02:08,2017-05-25 15:42:10,2017-06-09 00:00:00,c4b3fb0afd96e4c8c71544058d5abf6e,75640,piracanjuba,GO,210.02,1.0,1.0,boleto,1.0,1.0,75640.0,-17.30349906583519,-49.02636879088997,piracanjuba,GO
68fa625f02107978e969340da28d0c89,1da22604a27387196b8a4cf970336f8a,delivered,2017-05-10 22:45:21,2017-05-10 22:55:16,2017-05-11 11:52:00,2017-05-12 11:12:18,2017-05-18 00:00:00,445fe2796a13dfb132a86c2a27ed2bed,22060,rio de janeiro,RJ,309.41,10.0,1.0,credit_card,3.0,1.0,22060.0,-22.97702862454598,-43.19034089760792,rio de janeiro,RJ
2c353c9011928609140c2fe8c3f925a5,e8e3d8d996f2b2945feab63c6c337989,delivered,2018-02-02 12:32:57,2018-02-06 05:31:46,2018-02-07 22:52:39,2018-03-07 19:32:59,2018-03-12 00:00:00,b1502798d0e249048594a2d3e708fcc6,96230,santa vitoria do palmar,RS,67.22,1.0,1.0,boleto,5.0,1.0,96230.0,-33.512901226788884,-53.34974784632119,santa vitoria do palmar,RS
95edd52b3452d4069b0fbc8056f01daa,f6917e239b9f9f34309ae169d4adf084,delivered,2018-05-03 22:12:32,2018-05-03 22:52:43,2018-05-04 17:23:00,2018-05-07 21:28:55,2018-05-17 00:00:00,fde381fe79993303957d1fcf9cd6bf4a,18035,sorocaba,SP,47.39,1.0,1.0,debit_card,5.0,1.0,18035.0,-23.501008718763483,-47.46202591726421,sorocaba,SP
4f2dc4a949823819bfc75b784fb32686,f9e02bc10bfffa9852c78f6c9a5d06ec,delivered,2018-06-27 16:50:00,2018-06-28 02:15:54,2018-06-29 14:45:00,2018-07-04 20:26:25,2018-07-18 00:00:00,61a4b58907f77c00708c478fa419af3e,3508,sao paulo,SP,51.56,1.0,1.0,boleto,5.0,1.0,3508.0,-23.534740026397674,-46.53293130897663,sao paulo,SP
c7b0be5584c50efa8a9d95d3eecbece3,d7c6f5abd3a5d2d8104fcfcd7d532537,delivered,2017-03-01 11:44:37,2017-03-03 02:35:40,2017-03-15 15:59:26,2017-03-20 06:15:33,2017-03-29 00:00:00,0326524848da9311350236471586bd61,17014,bauru,SP,1826.07,1.0,1.0,boleto,5.0,1.0,17014.0,-22.334793192506908,-49.07545610735665,bauru,SP
6b0e4ed8dcbabec5410a8b28f0405cd6,565f86d78a5b057917366c58362a85c4,delivered,2018-07-02 11:12:27,2018-07-05 16:20:47,2018-07-10 15:27:00,2018-07-13 16:41:49,2018-08-07 00:00:00,05b18010a8a20bb7103a7c67b1b37800,20270,rio de janeiro,RJ,180.85,1.0,1.0,boleto,5.0,1.0,20270.0,-22.916244564738715,-43.21795033526529,rio de janeiro,RJ
21c03a286e71d3afc682942e4c8eb2bf,4c188e7804452934753b45b54f5d2bb0,delivered,2018-01-06 12:38:44,2018-01-06 12:47:22,2018-01-09 22:10:41,2018-01-22 23:09:03,2018-02-06 00:00:00,1dd6de4475b080a041f5cf46dc577bcd,45026,vitoria da conquista,BA,143.01,10.0,1.0,credit_card,5.0,1.0,45026.0,-14.872078901821626,-40.83567335587172,vitoria da conquista,BA
f8046b5049a674585e048bb954e3b494,62027a3235ec0eb7e75e53ac09ad6e55,delivered,2018-08-21 22:23:01,2018-08-22 22:24:38,2018-08-23 12:35:00,2018-08-28 23:26:37,2018-08-30 00:00:00,79138ecb5d2fbbedb5b03b630b6cd6ed,11990,cananeia,SP,316.4,3.0,1.0,credit_card,5.0,1.0,11990.0,-25.009292746688903,-47.93195710361432,cananeia,SP
1b90587d2255b7eb1dcc4d2c7eba1c54,c864ab08bb4dee24abda9f5d464194bb,delivered,2018-01-18 14:08:58,2018-01-19 02:38:48,2018-01-19 23:39:08,2018-01-23 17:12:41,2018-02-09 00:00:00,07121899dee7bf1c04a1b915d29515fa,83321,pinhais,PR,28.09,1.0,1.0,boleto,5.0,1.0,83321.0,-25.44680998746688,-49.1769727607593,pinhais,PR
5fd0b812a7ad786c02970c4223ef1dff,8c13e5ab23851a6fdf5000a1db2378db,delivered,2017-09-06 13:12:04,2017-09-06 13:24:09,2017-09-22 19:43:00,2017-10-20 20:00:04,2017-09-25 00:00:00,25f2a384fa2be0af7d759ec22bd5e88e,48110,catu,BA,648.82,6.0,1.0,credit_card,1.0,1.0,48110.0,-12.363840993783477,-38.38186888846312,catu,BA
e92900da13e75122f18f3694fd9e0230,5f05de07772c3e69f3a019b70a0c97e9,delivered,2018-02-20 17:03:21,2018-02-22 02:31:04,2018-02-27 18:58:51,2018-03-21 20:21:02,2018-03-19 00:00:00,b73f9b2eb9963a26663976fff2cece8e,88840,urussanga,SC,305.97,1.0,1.0,boleto,4.0,1.0,88840.0,-28.523681116023678,-49.31843746844079,urussanga,SC
35b93dcd988cc9e90dd933769bb196c4,8f278fe8beaf13805e548072c6d990ab,delivered,2018-05-01 16:25:05,2018-05-01 16:35:19,2018-05-02 15:43:00,2018-05-03 19:26:44,2018-05-15 00:00:00,351adc5674bb62d3b5fea28ad1d9a3cc,11065,santos,SP,114.79,1.0,1.0,credit_card,5.0,1.0,11065.0,-23.96522724354383,-46.34358134349832,santos,SP
37f6cceb272b1ae10ed4bd8cc0d4a98a,4154a7bfad13391d383b6b30cb06f639,delivered,2018-08-06 13:24:54,2018-08-06 13:35:17,2018-08-07 09:46:00,2018-08-10 18:03:15,2018-08-17 00:00:00,d07556020597ac72fd704ff047eb4e8a,23017,rio de janeiro,RJ,65.48,1.0,1.0,credit_card,5.0,1.0,23017.0,-22.91957476261591,-43.52855570225305,rio de janeiro,RJ
052121d17f8eab43c577497c9b1451e2,016187b76ffe3a8b7709732077de2fc2,delivered,2017-09-13 21:51:41,2017-09-13 22:05:50,2017-09-14 19:47:49,2017-09-20 21:02:34,2017-10-02 00:00:00,49a46a9ac7e72f7ce9e2a6007f4d33e4,31330,belo horizonte,MG,64.0,1.0,1.0,credit_card,5.0,1.0,31330.0,-19.877826922098706,-43.9954214291907,belo horizonte,MG
1ae35fdd1e36d167c790179f16cad2e0,55f97f92c63a40b9f9591f26b4e22de1,shipped,2018-01-10 21:54:19,2018-01-10 22:08:35,2018-01-12 10:59:09,,2018-01-31 00:00:00,67e529188d2da2f4f12220e16fe2c371,8225,sao paulo,SP,73.32,1.0,1.0,credit_card,5.0,1.0,8225.0,-23.529819075625564,-46.461783039724,sao paulo,SP
e2c9f858f7f4d4291add68fd7fcf8090,250d070dccc06bf15a6e4e2f2b1b5870,delivered,2017-10-27 23:57:47,2017-10-30 16:31:54,2017-11-06 11:51:08,2017-11-09 18:46:30,2017-12-08 00:00:00,a62f8fe9d5dca0dfb914de5fe07762e2,94910,cachoeirinha,RS,777.0,3.0,1.0,credit_card,5.0,1.0,94910.0,-29.95269333551591,-51.09779064077645,cachoeirinha,RS
784a38e6df598963bf1d5e1b633eca5c,4afabb31ddcf1de88f110a045ef355da,delivered,2017-12-28 15:13:20,2017-12-28 15:27:29,2018-01-02 20:27:18,2018-01-08 16:27:43,2018-01-31 00:00:00,3aec9c5f3d62cad53b6de5fe84ece768,88600,sao joaquim,SC,71.64,1.0,1.0,credit_card,5.0,1.0,88600.0,-28.289186687862205,-49.93410075331146,sao joaquim,SC
2d3c3cbfc3286b15ef13547f94567459,9c8c7021766b19f1857d1af3e458ec3d,shipped,2017-04-09 23:15:16,2017-04-09 23:25:13,2017-04-11 06:24:43,,2017-05-10 00:00:00,6b52d3725aa7cca24203308be666308b,20785,rio de janeiro,RJ,97.2,9.0,1.0,credit_card,1.0,1.0,20785.0,-22.88659325431333,-43.26783420069855,rio de janeiro,RJ
48a32a844d2782e2d2b33c2ccb6a941a,bdab8bc8ecc3b284ddf047a31601cd33,delivered,2017-08-19 22:49:42,2017-08-22 04:05:43,2017-08-23 18:00:19,2017-08-29 14:04:35,2017-09-04 00:00:00,ba56ffd32142f42c44f18beab89aae6b,13178,sumare,SP,123.56,1.0,1.0,boleto,5.0,1.0,13178.0,-22.80431496230764,-47.20596316089543,sumare,SP
02a98752595ee9d94c570ad3e18055b4,7bb5b53c7d838d8ca7e94ce809b7d784,delivered,2018-08-02 12:05:59,2018-08-02 13:04:18,2018-08-03 16:15:00,2018-08-07 18:18:30,2018-08-07 00:00:00,272f0ffe236b0bf765e14f5a2b577a6b,9710,sao bernardo do campo,SP,80.4,2.0,1.0,credit_card,5.0,1.0,9710.0,-23.710466484131672,-46.548939650481294,sao bernardo do campo,SP
a8ddfd6f6316a1c31da18f179981ecc6,5b4a17cdf8e611b47a912e232cdf6441,delivered,2018-06-27 12:01:22,2018-06-28 12:31:09,2018-07-03 15:37:00,2018-07-05 21:13:50,2018-07-12 00:00:00,5924dbae905fc6023d7297db2d613855,1050,sao paulo,SP,20.39,2.0,1.0,credit_card,4.0,1.0,1050.0,-23.54922916358051,-46.64303023455153,sao paulo,SP
65c599e3998c4243f4e62affbf5bcdd7,cd8297dac73c55a89cc61dddf4027a55,delivered,2018-08-19 18:06:33,2018-08-20 12:50:44,2018-08-20 14:32:00,2018-08-23 20:16:43,2018-09-11 00:00:00,3a38d5fe04391bba71a05db868f1229a,38900,bambui,MG,131.38,3.0,1.0,credit_card,5.0,1.0,38900.0,-20.01516131652096,-45.97684756408032,bambui,MG
dd800b5dd3395650111f9a4539000e7d,236c0490b8ca680df0093921b3d182f5,delivered,2017-11-24 07:12:24,2017-11-24 07:28:30,2017-11-24 20:11:54,2017-12-06 15:05:51,2017-12-21 00:00:00,22259e5811897acb32be121c6c959644,76600,goias,GO,422.03,4.0,1.0,credit_card,5.0,1.0,76600.0,-15.938605999778815,-50.142780792093696,goias,GO
c056578fe94b80e3f1e732d013df9374,4ab0b8cd1e875e4d28abc70289f1e90e,delivered,2018-03-03 20:59:46,2018-03-03 21:15:30,2018-03-07 00:03:36,2018-03-19 10:04:43,2018-04-03 00:00:00,f71da337f7e2b3a70c74fa505f0f6ac9,98170,tupancireta,RS,37.09,3.0,1.0,credit_card,5.0,1.0,98170.0,-29.0813347648668,-53.837070833138384,tupancireta,RS
dfb95a7031f9abf6495bc955837c3125,759402811612c3837b9e688e4ddc26bf,delivered,2017-03-01 23:12:39,2017-03-01 23:25:14,2017-03-02 07:36:45,2017-03-09 14:27:45,2017-03-31 00:00:00,b8f20ea4c97c0b9d62a5c41ff89eb36b,70361,brasilia,DF,84.2,1.0,1.0,credit_card,5.0,1.0,70361.0,-15.819353688493395,-47.91662341947235,brasilia,DF
cf8152b6a51ad306ad09a2d253c8133c,9b0ca7ce354778d017ea016dd199f9ee,delivered,2018-08-18 19:48:43,2018-08-18 20:10:05,2018-08-20 15:04:00,2018-08-24 19:16:48,2018-08-31 00:00:00,4ed82d2c4fb7be1abe53c72f75c4e269,38041,uberaba,MG,50.93,2.0,1.0,credit_card,5.0,1.0,38041.0,-19.783169015333,-47.92170328892091,uberaba,MG
f5508c24aa4418c7069ad5a43b06bdee,73c5b90f781d271fe81aad2a4f3fdb09,delivered,2018-05-14 20:38:09,2018-05-15 04:52:36,2018-05-15 14:21:00,2018-05-18 19:16:45,2018-05-30 00:00:00,88fa5cefa0ddcf019e8c75e50ae0c703,12282,cacapava,SP,25.04,1.0,1.0,boleto,5.0,1.0,12282.0,-23.10313569053769,-45.70022942265547,cacapava,SP
d8e63c9990a74e7e6a7f16ad81251a3c,4ccfc3a8ef510c3a3c2492f64b5bb9ef,delivered,2018-08-25 12:42:41,2018-08-25 12:55:24,2018-08-27 15:52:00,2018-08-30 19:38:31,2018-09-04 00:00:00,b4472cb7107b18e32c3cafa45d2a3e73,14680,jardinopolis,SP,75.6,7.0,1.0,credit_card,5.0,1.0,14680.0,-21.02557817097976,-47.77320119312101,jardinopolis,SP
ee43c2648eadad1558b2e3130b736c7c,28d908a1782ec9fd7f094debcbbeecf8,delivered,2017-11-24 21:11:34,2017-11-24 23:58:02,2017-11-27 21:43:14,2017-12-07 18:37:52,2017-12-15 00:00:00,24a795d141018d55ce96ad22d8307775,6266,osasco,SP,87.72,4.0,1.0,credit_card,5.0,1.0,6266.0,-23.493205285898785,-46.78788920002157,osasco,SP
c72e93d7e98b14432271347cec69043b,e19b49a1c05d6f9016f3cabab37fb45a,delivered,2017-04-25 22:48:07,2017-04-27 13:32:48,2017-04-27 08:04:28,2017-05-11 10:32:43,2017-05-19 00:00:00,4bf09edbc9088f7b1767c07a710736d2,83370,antonina,PR,34.51,1.0,1.0,credit_card,5.0,1.0,83370.0,-25.43470443919635,-48.71275354182429,antonina,PR
431d5e312bed6ff804f464a5e0c63cf8,1d1675fc8bb113d2244bf8778d7074e5,delivered,2018-06-13 21:37:01,2018-06-13 21:59:26,2018-06-14 14:04:00,2018-06-20 23:58:37,2018-07-23 00:00:00,f8f3ecaf1bfba1d0c6b2152653235d91,20720,rio de janeiro,RJ,718.89,8.0,1.0,credit_card,5.0,1.0,20720.0,-22.906575946931888,-43.28819167590577,rio de janeiro,RJ
1fb42df5f777c1b9bf5790d888e15075,a7c23222a85de41cffd488ed80857a19,delivered,2018-06-21 12:26:37,2018-06-21 14:00:26,2018-06-21 13:09:00,2018-07-02 19:07:45,2018-07-20 00:00:00,7822407d4ff4275ce4e812b092cc1576,4134,sao paulo,SP,153.1,1.0,1.0,boleto,5.0,1.0,4134.0,-23.606821547140417,-46.62265554227452,sao paulo,SP
c46eb22210707fb554e033849d39b24c,49427b49e7addb6ad5680c3491475991,delivered,2018-05-16 12:21:15,2018-05-17 03:16:19,2018-05-17 15:01:00,2018-05-18 13:10:33,2018-05-28 00:00:00,b4fa4135930ee86f5625bcce3a2650be,4562,sao paulo,SP,141.81,1.0,1.0,boleto,5.0,1.0,4562.0,-23.6102572415798,-46.68710161819633,sao paulo,SP
8e084e8efad16f27d7f26e71af985ce2,bd3d0f3d1788cdcc21aa86f223d60b7b,delivered,2018-03-07 22:11:46,2018-03-07 22:28:33,2018-03-08 16:38:48,2018-04-12 16:03:37,2018-04-03 00:00:00,79f227df52caf2b68d36e990ff3fc652,27700,vassouras,RJ,181.4,8.0,1.0,credit_card,,,27700.0,-22.40767287308994,-43.667689767440216,vassouras,RJ
d2816e182d8750e410a4288b16a9ecd6,9cd5e05a30f36125715250b8a012d354,delivered,2018-05-04 12:44:54,2018-05-04 18:30:23,2018-05-09 16:08:00,2018-05-17 20:13:27,2018-05-29 00:00:00,04c3799d1da502e6977882da307f39bd,89694,faxinal dos guedes,SC,194.3,6.0,1.0,credit_card,3.0,1.0,89694.0,-26.850256635317304,-52.25917760328908,faxinal dos guedes,SC
1dfdbd592873be9e467a641589b7595e,b1e427ff221ac2de74bf451c5e3d7206,delivered,2018-03-01 19:12:54,2018-03-03 02:51:26,2018-03-06 01:08:53,2018-03-15 22:04:32,2018-03-21 00:00:00,eb3618a8dc128e314712dd3c251b9ad9,74477,goiania,GO,135.59,1.0,1.0,boleto,5.0,1.0,74477.0,-16.58985882611884,-49.35393311770464,goiania,GO
687827c3a3bcdf03c6956d9bbe263ed5,448c7012ea9044144e5006640fe2709e,delivered,2018-05-19 15:57:55,2018-05-19 16:19:11,2018-05-21 14:23:00,2018-06-01 19:24:32,2018-06-13 00:00:00,4cc442b5cc7d361e4da6bf55b07fe23f,42600,madre de deus,BA,98.39,2.0,1.0,credit_card,2.0,1.0,42600.0,-12.741679313725754,-38.61348183660039,madre de deus,BA
3335f13449d5b75804a0a49611cf11a4,905c64238c028ba8ea9cbe01d51d38b9,delivered,2017-12-03 20:25:24,2017-12-03 20:32:21,2017-12-06 20:12:28,2017-12-21 22:51:20,2018-01-05 00:00:00,190865db43b4d2a34a1d72df724d1622,98700,ijui,RS,57.6,1.0,1.0,credit_card,5.0,1.0,98700.0,-28.38782850412007,-53.91593589989315,ijui,RS
a4d5fcb131fab3ac106ae40ac7042833,60dd5ea5f8bfa751e88c6ba644c486d7,delivered,2017-09-24 22:28:08,2017-09-24 22:44:17,2017-09-26 12:29:07,2017-10-07 13:33:10,2017-10-26 00:00:00,06f660202926f97c1f4fda2b62b64d10,77500,porto nacional,TO,191.56,6.0,1.0,credit_card,5.0,1.0,77500.0,-10.705425521877858,-48.406267678182125,porto nacional,TO
859a1faf872d345b39b31e3c9e044325,1ba3856af8b4149496b4dc9ea3c36895,delivered,2017-07-18 10:58:13,2017-07-18 11:10:13,2017-07-20 14:26:35,2017-08-03 20:22:44,2017-08-24 00:00:00,51750a94b6bdec1b46d8da295d3c6147,41612,salvador,BA,79.56,3.0,1.0,credit_card,5.0,1.0,41612.0,-12.946785227455916,-38.37553079341866,salvador,BA
4eeecb9e657525024b9b538730c5f974,b7a7e149c4a6120ec3938bd2752683c2,delivered,2018-06-16 00:01:56,2018-06-16 00:23:09,2018-06-18 12:23:00,2018-06-28 16:41:38,2018-07-13 00:00:00,1fd4f857b3f68f5622ebde22e2b328a6,37470,sao lourenco,MG,31.22,3.0,1.0,credit_card,5.0,1.0,37470.0,-22.118180246849835,-45.05459488787902,sao lourenco,MG
241c2b89490a7f6f12808716cd51c45c,df1ff2ee71213d4b45436b9112ef71ec,delivered,2017-11-26 23:03:58,2017-11-28 03:23:46,2017-11-29 20:44:53,2017-12-13 18:58:37,2018-01-02 00:00:00,89e01d672c0a04d18ed2cc070fbc842e,78830,dom aquino,MT,288.33,1.0,1.0,boleto,3.0,1.0,78830.0,-15.809248226897084,-54.92192291932214,dom aquino,MT
343a5573915ce27b1a6200e1656b5049,3316210707aa526d6607add03d086ec7,delivered,2017-03-24 19:36:28,2017-03-24 19:50:16,2017-03-31 07:43:55,2017-04-07 13:20:25,2017-04-19 00:00:00,bb57dad1e3e471424bbb314b2716a8f8,8485,sao paulo,SP,98.07,3.0,1.0,credit_card,4.0,1.0,8485.0,-23.58995507517645,-46.41220586639826,sao paulo,SP
d00c0296f63ccdcf9062c425887095e6,4b63e580a723f5f78ecf8f0d4c81890a,delivered,2018-08-01 22:10:36,2018-08-01 22:35:17,2018-08-02 10:01:00,2018-08-07 16:42:17,2018-08-13 00:00:00,c11274b1c6ddc3cc5c486a2e6cde4026,37701,pocos de caldas,MG,45.8,1.0,1.0,credit_card,5.0,1.0,37701.0,-21.789131323861135,-46.56757074031744,pocos de caldas,MG
