review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
d90a9ebd56530fb5b83b1a9d0ca07399,7be4cf9e577bd6353f88c21ffdf87931,3,,,2018-08-30 00:00:00,2018-09-02 18:28:12
4bb0e308d88cef4e4c7bc1f9e84da7df,49ecc452cab118ed8cea1ef76a3b3f95,5,,,2017-04-04 00:00:00,2017-04-05 17:51:20
6ec22a4400d0cbe2e4f681dfd0b6234c,31a5a662fe535944e960fec047746e95,5,,"Postagem e geração de código de rastreio rápido, produto atendeu as expectativas. ",2018-04-18 00:00:00,2018-04-25 21:29:45
9678fb3a89a5bf33d1ef44c90d28d982,ea5cec9447a41351dabd449056d1992a,1,Não chegou,Nunca chegou o produto ,2018-05-31 00:00:00,2018-05-31 19:00:20
abf19a4a580492f45c5a65741c565e57,503d1a98081c7307e6e875ba8af189e6,1,em dúvida,"Aguardo o desfecho do caso, para avaliações",2018-05-30 00:00:00,2018-06-01 03:53:06
047d92ec05ecc3159448b08fa8f825dc,ceddfcaa82b18d944e4de24213a6fd4a,5,,,2018-04-26 00:00:00,2018-04-26 22:20:35
21a557d5c3031f18c1875cc69d1a17b3,86ba74562effd10bf32402978095963c,5,,"Produtos entregues em tempo hábil e conforme o anunciado.
Obrigada",2017-09-16 00:00:00,2017-09-18 17:51:00
5d09bc258032bbfe380bf05ac22bbd21,ff9a23f98e16dda95d66bf4a8a826e40,5,,,2018-03-15 00:00:00,2018-03-16 13:03:55
4426f6762730a873057bacbfd116c778,ca2bfe1c1e0ec49a98d9e9f94a39c06d,1,,Meu pedido foi cactinea 500mg original e não foi o que recebi... ,2018-06-27 00:00:00,2018-06-29 00:57:28
aa7c1fa601eb9b37052e39ee123940b4,5e0f498aef45e2d62d0c983110ef0892,5,,,2018-01-20 00:00:00,2018-01-21 00:44:39
42aa5276ac3a6ea079a3a04fc3fd2358,190a104710f7a653bd65f673e8f5ba11,1,0,Nao recebi o produto,2018-07-03 00:00:00,2018-07-03 20:37:50
01243644905a86c7745be7926e32b72c,79cf912a5400bc81afe059c04cb42e29,4,,,2017-09-30 00:00:00,2017-09-30 23:12:05
70d6fe72d525e7ba2861946078496c1f,7a3f4365d7cce4ab7886cbcfc452e83e,5,,ecelente,2018-01-27 00:00:00,2018-01-29 11:21:06
005135d7687a189652e3d83cbcf1ec9c,8b019d057bcca4a22ee5bbd62e8ffe0e,5,,"A entrega ocorreu dentro do prazo esperado, dentro da qualidade pretendida. Tudo Ok!.",2018-04-20 00:00:00,2018-04-20 17:23:06
cfcdb03e834477fec2f147cecfa4eeda,312a52a4042d010e3532ebbf98ce183e,5,,,2018-03-09 00:00:00,2018-03-09 23:03:12
5f60c2fa01f9b1b196d28fc3b830f885,0f1297fc73dfe8ec236409616c39eba7,5,,Chegou antes do prazo e é muito lindo,2018-02-07 00:00:00,2018-02-08 09:53:43
ef0351ca715812159f7f5dc8528d9027,2bf01051ff9e5195111fd7ffaf865240,5,Tudo certo ,Tudo certo ,2018-07-29 00:00:00,2018-08-01 01:10:24
a169681cf0afbde00c4a87a68c3f166a,2d28016c67e1923035d4b20124818a84,5,,"Recebi o produto perfeito, entrega rápida, sem problema algum.",2018-02-07 00:00:00,2018-02-07 22:29:44
5cf866fceb1461e72e336f8f355e977e,89fda551a6bc59c3a9d868a580cc6ca6,5,,,2018-03-07 00:00:00,2018-03-07 12:24:46
04ec671117e897baae217a15181e2b8a,807ee7a2d983c4e157f8929c5e106ddf,5,,,2017-05-12 00:00:00,2017-05-12 21:57:45
4f839821d4c0cde5957c40081f4f7f2c,66030147ffa4f133089e5b7578977ac7,5,,Lindo!gostei muito,2017-11-15 00:00:00,2017-11-18 10:24:59
d10d38d75d1d7d50134d2c53265c1fee,41eb344f9cf7ac9c3e8decf5214f188d,5,,,2018-01-26 00:00:00,2018-01-29 12:29:11
5763c4c80bb958960d2d9091dd3dd86e,1efcc6ba75b519535a510c53153a9256,5,Bebedouro,Gostei muito! Logo vou adquir o de maiorr volume! Parabéns!,2018-06-27 00:00:00,2018-06-30 17:14:07
dc890f3ee0a48cfbd74e531808d70dc5,e0e83bdc2be394626d0f9177dcde0889,1,,Anunciam um produto de uma marca entregam de outra inclusive não me deram uma resposta sobre o outro produto que comprei trata-se de uma fonte para Xbox 360 no anúncio original chegou um similar e ai?,2018-04-12 00:00:00,2018-04-13 00:13:38
9f6b6404da413417e41493128ce0d128,6e094f9da57fda90223610bbba3d4c6a,5,,,2018-07-13 00:00:00,2018-07-17 00:38:06
526f66ea0526fe0a9f4240de16707b6e,e0e86ba567043fd48c98fbb535105f00,5,Boa,Muito bom,2018-06-30 00:00:00,2018-07-02 19:08:23
aaadbb5315f43742aa7ac38b573b3794,f9899b702b4c536b09ae0efdb5023a71,4,,"Excelente loja. Sempre que posso, faço minhas compras aqui.",2017-12-02 00:00:00,2017-12-04 11:44:27
05ee3ffe8d7d1cf207c31dd1c641629e,6c3a3ae2b1580cb06944870e258eec3e,5,,,2018-03-09 00:00:00,2018-03-12 16:55:10
ac4fb82453021f89d2c70b2fe208f92c,455fa9dc182a1003b2d78824f8aaf8d5,1,Recebi apenas um produto ,Faltou o produto coberdron de solteiro.,2018-08-11 00:00:00,2018-08-12 00:42:00
d6bdcf45e23775ab2a216424fba98c32,1e9a53e194e98b64434abc52aeedae1e,5,,.,2017-02-21 00:00:00,2017-02-21 17:16:35
0c602ce7a1cd52b10582feff6a0662ae,2b607744e76f81e144b4fa66deefa142,5,,Foi entregue antes do prazo.,2018-02-17 00:00:00,2018-02-19 14:22:49
0958c4f37968fdb5eaa59a896bfce175,7e3819fed570609ef642c2e18f198d10,5,Otimo,Estão de parabéns,2018-04-25 00:00:00,2018-04-26 19:54:27
b8ec42606318b4c3e3b6f90bf2bffd6e,1dec400990c7e09b4d4cadbf563dc393,5,,Recomendo a loja ,2018-02-03 00:00:00,2018-02-05 23:10:31
e2a2179e0a69b6c2c5c5540cc5821b44,c6f52d94c1f44ee12e0fecf4b347bdc6,3,,,2017-11-29 00:00:00,2017-11-29 10:31:22
9c2a50fc22f00083c52ad7268c590400,2f64f730b534c45e97b887c36a0ea0fd,5,,,2018-07-11 00:00:00,2018-07-11 18:16:18
cacfd4a72d29fe6cf64fb3accc54df7a,e44f8bcf1ae28a8f29c2ef7d87466da1,1,,GOSTEI MUITO...,2017-06-21 00:00:00,2017-06-26 10:26:41
88c81442627d95f685c4f7b8f579494b,8d0584fef2164e00c8eb23abbdd87ef7,5,,,2017-08-16 00:00:00,2017-08-18 00:12:21
0c0f72fd15aa667f968f1ceb5ed7fc64,7411e80d3c6186c9bf63c006a63c2217,4,,,2018-06-27 00:00:00,2018-06-28 10:47:06
674b0d76b360431bf6186ea1b725c900,698c71e1afa1b5c7913ee16466a54cf0,4,,,2017-05-03 00:00:00,2017-05-04 12:02:09
79a7da2bfdd677babad967ae4f6cc46c,34b5c4f2b088c66075f85fc2291cfa06,1,,Está faltando uma cortina e a azul não veio igual da imagem..irei abrir uma reclamação junto ao reclame aqui,2017-11-11 00:00:00,2017-11-11 16:55:58
fab5c99cbf727a2d1d0d2eccbab5a3c6,e062128a636025faaa59e161cf4554cc,4,,,2018-03-25 00:00:00,2018-03-25 19:29:58
55b13c4edbb2e60f6109229db63574d6,f608221528bad521bf876430ca3a830a,4,,,2018-04-10 00:00:00,2018-05-08 21:49:27
16814e4d2e1cb7da90f927f41cb1bb77,99f10393ec3328b3b416a154afd5d714,5,,,2017-08-05 00:00:00,2017-08-07 19:26:10
dea5c249d547e02b0c26e45cf31c89b9,520ea64853a832e3e2fe0ff5d6f44667,2,,,2018-08-11 00:00:00,2018-08-14 03:24:21
13e5ca1aa049fdab5917c6f7dc2fa0c0,e70564a3b448dd6f6d5ca53b0f8222b1,4,,,2017-02-21 00:00:00,2017-02-22 13:52:02
f89003ce030d51525006f23bb4b8795e,a89c99af44728fa4a6353bc609820a3d,3,,Ok,2017-04-29 00:00:00,2017-04-30 01:14:53
dcf547d04c55285a70d16979e07a40e4,eddaccd03acbce06c3db36e1b9f8cd4b,5,,,2018-04-05 00:00:00,2018-04-08 02:29:31
d81193198ce4566f73227053b9bfca2c,6c6e590c8ce02ecc30bef8bd3b34d82f,4,,,2017-02-14 00:00:00,2017-02-15 00:28:35
310790a8129065e008c5bd401e420de2,0e0cb073422fcdc0645935e23d672736,5,,,2017-08-18 00:00:00,2017-08-19 16:41:57
b56ec94fe1015ee71f6924dcba0d3b33,33a26356ae145bf4a27c25447e5d1f01,5,Perfeito!,"Se contar ninguém acredita! A capa chegou ANTES do smartphone, ambos foram comprados no mesmo dia, mas a lannister nem emitiu a nota fiscal ainda.",2018-06-07 00:00:00,2018-06-07 22:25:10
84722d611a68dec67cc68ec7e4a673d0,a27f62a78cf61c0b88a3897a2e5cd8a6,5,,,2017-06-24 00:00:00,2017-06-24 21:58:34
8f30e2ed887e3e934713937f37e3d9e9,6f8ef1903034bc19ff5a5c51dbcec604,5,,Recebi antes da data prevista.produto tudo em ordem,2018-03-30 00:00:00,2018-03-30 22:05:21
0328101f90a5cee5bed609d24c0c2b69,05ad33706a0ad42482ba7f17236d4bba,5,,LINDA!!!,2017-10-19 00:00:00,2017-10-21 12:30:44
dd461c0e9d64bcd8fdf97aecdd6e9471,ff1037c14208a18e7482c6c7a988799f,5,Recomendo a loja,Recebi o produto bem embalado e no prazo! Recomendo a loja!!,2018-08-29 00:00:00,2018-08-29 23:23:23
0702042c521c275c7f4271a8301f9d2b,044e7b17d9488e54fc8417df5289f503,5,,,2018-04-26 00:00:00,2018-04-27 02:44:43
7468b0afe748b66e57b3ccd839071e43,4edc23a0671e228fe1707a4783161ce7,5,,Fiquei muito satisfeita cm a mercadoria super recomendo,2017-07-05 00:00:00,2017-07-06 01:44:27
2f19487b40374e4826751ceed95b7fd0,5c5a9b69f5432af8c3c978fef0d6b96a,5,,,2018-06-20 00:00:00,2018-06-21 01:49:38
ca95c67172a50dbc0e2ca3c1d95c9119,6ab790c532a5a61fce7ca20ce27df42e,5,,,2017-08-03 00:00:00,2017-08-03 23:37:24
2d6b427fcb20cad43b113779a955866a,694bcde1f9a49ffeba5da89982f7b9ae,5,"Como sempre, muito bom.",,2018-08-28 00:00:00,2018-08-29 15:32:31
22f2dc08ae8dae6f84dcf5b4afa1788e,6a78b3062a561085f98b76a5a0eea516,5,,,2018-08-03 00:00:00,2018-08-03 21:49:08
3e6133a354d7e33e6e5ea0468bf2b8f7,57e84fe39881c28f3079d56d038459e3,5,,,2018-01-14 00:00:00,2018-01-14 10:02:04
092cdec99cff69fcdc97cba1f600ee28,2d7c53f72873bc693d040a48c3f2b5e1,4,,,2017-10-27 00:00:00,2017-10-31 00:45:40
55f5a66b3fd18350269182e93808fbec,1eb97a2872622c806ced6cd018ac6b39,5,,,2018-06-03 00:00:00,2018-06-03 19:01:55
b93dbea6228408d85e04f4a3f5406bc1,e351155ff64b9c7d91161289dc6e69c2,3,,"Incompatível 2 cartuchos, Black e azul.",2018-02-01 00:00:00,2018-02-22 22:52:53
1b98c4addb73ea78ebd20a88686fda43,9cf677fc6e42f8256b310109fe5f2333,5,,,2017-10-21 00:00:00,2017-10-24 01:28:27
2fb624da6c2bbec69b2f31170c82c4a5,3dac54c0a4aff807cad8f1a56fc8e745,5,recomerndo,Prazo cumprido e produto recebido sem problemas.,2018-05-24 00:00:00,2018-05-25 03:39:51
454c5df26b6b29497e58daa386be0567,d0d830a8144f1cb10439b520ea3327cb,5,,"SEMPRE COMPRO E RECOMENDO ESTA LOJA, POIS SEMPRE RECEBI MINHAS COMPRAS ATÉ MESMO ANTES DO PRAZO.",2017-12-12 00:00:00,2017-12-13 13:12:19
90729a53369ffc280ea4a179bd337406,02c9b2b746777e4dadcf72941e5a010d,5,,"Produto chegou em perfeitas condições, antes do previsto. Recomendo",2017-05-03 00:00:00,2017-05-05 16:59:45
b0c6af585a16552e3ac5b441271c907c,009e11afa25aa95ae78e60a793995c9b,5,,,2017-11-01 00:00:00,2017-11-02 12:42:33
f34af5838cd71416f126d6cdc0334fac,d0a945f85ba1074b60aac97ade7e240e,5,Otimo,Recomendo a parceira ,2018-05-12 00:00:00,2018-05-12 22:01:48
dda5e97cf2dd070e030d46b201db4651,6ee07bb000ad56123f660b23dabed4ab,4,,Qualidade excelente ,2017-10-21 00:00:00,2017-10-23 21:29:22
1b046fe377ecb3ebe4269fc6489c7e4c,0cdea1c34ce2e9ca670b2e6df1d6c207,1,,,2018-04-05 00:00:00,2018-04-07 11:25:44
3c3d228de47b0e3774b26c5e9d61ac4d,740ae797f7cf4c60ba34060981cf6491,5,,,2017-06-21 00:00:00,2017-06-23 21:28:08
00ebb33f82d352f07f0b19e8c6970036,3f72f5304e4f8c8cd61260e86c8fa917,3,,porém o produto deu defeito e esta sendo encaminhado para a autorizada,2018-04-03 00:00:00,2018-04-25 19:02:35
ac0df1817021dbe1d6467618ec83374c,52fe09ed9b59f3ee4be7b74b990d13bd,3,,,2018-08-26 00:00:00,2018-08-26 16:26:02
9a55e25487ed36136b7f5b5c4058ef3a,0bcb914e60bb0de6160699483722bc0d,4,,,2018-05-22 00:00:00,2018-05-23 08:30:08
6872ce72df50a117ba2fbdf0a1eb9310,55bd3d21d10786b863b8537b32bc3899,5,,,2018-08-08 00:00:00,2018-08-09 00:05:48
878290d717e21a4fe393f6594551e170,ef2d13d781a97ea071e0ad0236e35f49,5,,,2017-04-06 00:00:00,2017-04-07 00:56:18
356069a1b058890bc0a362033a8a1a65,18eadded4d37d643ad53765a205ad45b,1,Produto errado,"Apesar de falar que o cooler era compativel com o meu purificador na descricao do anuncio, NAO É.

Tive que devolver. Ou seja, esperei a toa.",2018-08-24 00:00:00,2018-08-25 09:32:11
71a4a0885d1c3b0a6162e57b2de0d765,23fecfa4bb4a22fea354fcab23bcf1cc,1,,,2018-03-15 00:00:00,2018-03-15 18:33:07
b2c05b9173341236351c57a7bc459ea4,5bbb9f480d85449ab94a389f7cdae20b,5,,,2018-01-16 00:00:00,2018-01-16 22:31:07
a9c4371e5a7a938f944f39f68620358f,7deb5565bced95f67ceac6f5dc57d4f4,5,,,2018-01-30 00:00:00,2018-01-30 21:09:08
97d73030eb57403db1f1708d072647b9,8382255ca7fdc3ec278ab4c83aef9122,3,,Foi entregue com atraso mas do correio não dá loja,2018-01-19 00:00:00,2018-01-19 23:00:50
88e2df122f5e527e3c899a636227a4d5,a4ddd6b5c527bd3652847b3003b89cad,4,,,2017-08-29 00:00:00,2017-08-29 21:16:10
55e57e40d93c51b214290c274b86eba3,4135e423780812a949ddb2f5e3131e9c,5,Recomendo,a entrega foi muito rápida... e essas lentes são excelentes ,2018-06-16 00:00:00,2018-06-16 21:29:15
06b03de0922f762f4f3ed71fbdf9c628,fe5fdaa8ac452f9ef81b55b329d3b087,5,,,2017-11-29 00:00:00,2017-12-01 16:35:33
91398c8ec97e418bc54d760741f3936e,f0bfdaee5a30958776a78ce4e83a674e,5,,,2017-12-16 00:00:00,2017-12-17 10:49:49
ee20837670407a721cd5a44bae853efc,183cecca240ae6ddec6d9271f3522ef1,5,,"Produto dentro das expectativas, boa qualidade e bonito. Recomendo! ",2018-02-23 00:00:00,2018-02-24 17:12:16
00ac318012171fd4531b64991ab3a4bb,e70405e60d48ff7771de55e6b39a09da,5,,,2017-11-04 00:00:00,2017-11-08 11:41:30
7a01b0e95c55bd8d5c7795c309843965,df0f3ed133d2ab8e8d0a5eaa55d13337,3,,,2018-03-11 00:00:00,2018-03-14 00:37:22
b1db948dbb35d415fa18a849b7a2370b,74945023a969c39c770a3d73e669c5c5,4,,,2018-07-25 00:00:00,2018-07-27 22:14:09
06e25886649e6cd2e9fa5209ff61d659,d09d5f730802cf15c3cd323641cfb880,5,,,2017-12-23 00:00:00,2017-12-24 02:05:43
74d7e5cf768291de181c44b6731f2426,0f6ce0bef7443fbfd5076ab3abfceaa2,4,,,2018-07-08 00:00:00,2018-07-08 22:54:34
17136da3ca9ec526c02f7420844195f8,62a2786bc58bb6ccba3e93b2d9664045,3,,,2017-11-04 00:00:00,2017-11-07 01:43:32
1a54bf90516160758c362bd08e82d318,ed1407b1e486fadba3e6cd4460dccd56,1,,Não recebi o produto e ninguém me da uma posição do q vai ser feito muito triste ,2017-11-16 00:00:00,2017-11-19 00:34:14
6861b81c2c6969d4b6eb4bb3094c8dab,da9409a419597e4d2a671193c8dd6095,5,,,2017-08-24 00:00:00,2017-08-26 16:40:13
6cb2910ae5cc3282484f45fd531a35c5,0a2f3c7b4abf07c314a043c7044b0522,4,,,2018-06-06 00:00:00,2018-06-07 03:46:41
688cbd12d6c521ab52a6439f25f6ce67,08202fbf5047a2f85a0983ac291a69fb,5,,,2017-04-12 00:00:00,2017-04-18 14:02:43
0a2157168b60711364eae5c42873ab89,72c81a6a9dcf354f87393c361caa13ce,5,Produto de boa qualidade,"E muito bom poder confiar em uma loja virtual produto de boa qualidade e muito rápido a entrega ,ótimo trabalho!",2018-07-25 00:00:00,2018-07-27 22:26:50
bb4dd4d6ab24778dcc344d50acdf5507,d7ebe26f7b9c7600c40edd2b0edc7afc,4,,Foi entregue antes do prazo. Só não gostei da qualidade da capinha do celular. ,2017-06-07 00:00:00,2017-06-08 11:01:13
c3bade4c70d94fa4785b08d392780021,742b2b7009e5c7c5aefce3e328c4866a,5,,,2017-05-31 00:00:00,2017-05-31 23:58:40
f01aaa0150e499f0c268f8efc9d2182f,3d34e2eec4245acada65a41a949f2568,1,Recebi apenas 1,Comprei 2 e recebi apenas 1 unidade do produto. Não veio nenhum comunicado ou justificativa. Aguardo regularização da situação.,2018-06-20 00:00:00,2018-06-21 15:37:26
6d3817c1d92e28d8ff963389d67c92f4,d2e18fcf7ecfd667af457a9e7034c86a,5,,"Super recomendo, produtos chegaram rápido em em ótimo estado!",2017-03-11 00:00:00,2017-03-16 21:10:30
b3789fe02b1fb9271999069ffbc80c8c,88821a1158691d3d5f4e35004aeb2aee,3,Jeane Jesus da Silva ,"Eu gostei muito do produto e estou satisfeita,muito obrigado.
",2018-07-12 00:00:00,2018-08-23 19:53:02
bc6712bf3fbdc7f389144759fe001360,c9e3d29ede6d60999c59c8626757ec6c,5,,,2018-07-10 00:00:00,2018-07-13 18:16:45
85ba26b241ceabce47b25bf50159128b,9d293efd4c6752aacbe03668f1d197e8,5,,,2017-11-29 00:00:00,2017-12-02 16:16:51
333c5eeb8e61bd9bc030052a7f252ac5,3745cc99bd10a2c16e31403fe9654502,5,,"BOA
",2018-06-12 00:00:00,2018-06-13 17:50:56
c9fe5fda6e756c2865f11f433017273c,64b30be5c86952908e3b2ab4de5c7770,1,,Encomendei um modelo de capa e me entregaram outro. Totalmente insatisfeita. Isso é a primeira vez que acontece com uma compra minha. ,2018-07-25 00:00:00,2018-07-26 09:11:12
4461cca0ba4e345a1d505f198e1fd8dc,b4d6bee8b34f0daf1309fc764051cce5,4,,"Mercadoria entregue no prazo. Há uma pequena diferença na cor.Lojista esclareceu dúvidas pelo whatszap. Ponto negativo: mais de um item do mesmo pedido entregue separadamente, onerando custos de frete",2018-04-21 00:00:00,2018-04-24 11:41:07
6fdf777988932c6ef12a4c8cdeb3e710,b27e6ded1257b2ab223eeec083d9874b,5,,Otimo,2018-02-21 00:00:00,2018-02-27 12:19:32
991eca04dd1e3d46d565231f0a008df1,64abededdf5e85a774c72bf6a4ea4a10,3,,,2018-01-24 00:00:00,2018-01-24 19:52:07
fefe3ba69fc8ca90e758ad40de6d66dc,8b5917133029017d184c54baee564632,4,,,2018-03-24 00:00:00,2018-03-25 11:58:11
44283069d63ad50bab5d6e90063addca,687c2552711e443577a0960e9dd5cb4d,5,,"Todas as vezes que comprei no baratheon fui surpreendida pela rapidez na entrega, sempre chega antes do prazo. Isso sem falar na qualidade dos produtos... Me sinto super feliz em ser cliente de vcs.",2018-04-06 00:00:00,2018-04-09 16:17:11
2783ce8539029239231481c62b6ccd9a,4c3dc9dfddad01aea0666beb48895f7b,4,muito boa,,2018-05-09 00:00:00,2018-05-11 11:15:37
1f16f96a57ae77f8ae48f6546dd355cc,816f324de6dab02dd379c72216ba5bff,5,ÓTIMO,Recomendo produto entrega rapida,2018-05-12 00:00:00,2018-05-13 00:08:54
f0487d938be5206fd01883789f9d0b42,9d6467a1178784a5748e266e3425c170,1,,"RECEBI APENAS A METADE DOS PRODUTOS, ESTOUNO AGUARDO DO RETORNO ATÉ AGORA! JÁ TENTEI CONTATO ATÉ O MOMENTO SEM SUCESSO, NINGUÉM ATENDE NOS TELEFONES REFERIDOS!! FALTA DE RESPEITO!! ABUSO",2018-04-24 00:00:00,2018-04-25 11:39:19
bf817bf45d4822d6a9297a636f01dca2,4f916177e07bacaaaf3d51df3cc133a6,5,,OTIMO!!!,2017-11-09 00:00:00,2017-11-09 19:27:39
00b375f51451c720388d13a6c0c70d2a,cde7e4455fa7083f7ab8c2d5eb0c8d12,5,,Boa,2018-01-14 00:00:00,2018-01-14 18:15:08
a5d26739c7b9657d742dbc8972674bbc,453d23c01dc7a572130a7bd307202429,5,,mercadoria boa,2017-08-09 00:00:00,2017-08-10 01:25:41
3990fbcdafa9f415b270a83cde243c51,1deac17b4e5cbe75d56fd0d33882ea20,5,,,2017-08-16 00:00:00,2017-08-16 20:23:18
c189449ea1f4f229861f542c3fa38714,b4ef4b05fef13db5a94b0ccd497c521c,1,Péssimo ,"Revoltada 
Falta de compromisso, comprei dia 12/07 e só hoje fui avisada que não tem o produto. Mais o cartão vou ter que pagar pra depois esperar o reembolso ",2018-08-03 00:00:00,2018-08-06 17:41:41
4e63a5d919585d5238d98a6e9411ab32,24385282a9d0bd77f93f0dd5accbb592,5,,,2017-11-17 00:00:00,2017-11-18 17:09:28
85329e9629c489e81c94915b065569f3,5e8be2c680e92f7eb40b087641cc6315,5,,,2017-12-20 00:00:00,2017-12-21 00:02:18
c130120ec66bcce794edc4846ba4718b,e7ae3271e5b38526b2bfdfb2d7695689,5,,,2018-04-06 00:00:00,2018-04-09 16:39:42
dd91a7d0eeaada08927f2e0d894cd8fc,3671c63de5b229f79f8ada4644a3d995,5,,,2018-02-25 00:00:00,2018-02-25 22:24:12
708257f90c1aacb06d2a8dd49560f5f3,4abf80e2c1c93771ac91d806e4e51c91,5,,"Compra muito segura e foi entregue antes do prazo de entrega!
Parabéns a todos!",2018-05-05 00:00:00,2018-05-05 21:21:41
1f4bc862249732545642f5d81119e425,adc2f0c9fd838d820339f8220c1adf08,5,10,Otimo,2018-07-03 00:00:00,2018-07-03 20:27:28
82438f13aecbcf68d79aff90e9d1638b,d74eba56c909102c8b0a05f7d7148ccc,5,,Recomendo...,2017-06-20 00:00:00,2017-06-21 16:21:55
6ef9fe271a4d510a342d32ea8a5492a3,85f2d1d18951198c1beca750c4df59b1,4,,Muito bom ,2017-12-17 00:00:00,2017-12-18 09:29:57
cb804e64a838d3de2e7221e655564dd6,b9f5ca0dd8ac07db0b02705dc2be4d21,1,Péssimo,Fui enganado. ficou faltando um produto e me entregaram como se tivesse o pedido completo. Compro na lannister..com há muitos anos e nunca tive este tipo de problema antes,2018-05-05 00:00:00,2018-05-08 15:14:57
6d568f613c457759bc00c82c74f69d1f,c389bed1741c8f36cfc6908c1677288b,5,,,2018-03-27 00:00:00,2018-03-27 21:35:18
403d97ff086f79d30bddbf6f7d0dff3d,388c070ce42d3ccaedfd15662e09631d,2,,,2018-06-01 00:00:00,2018-06-02 18:37:26
6e81ea700eb9917f922a03ad6e2538e1,4a7bd485a7782360556161a38c725e5b,5,,,2018-06-16 00:00:00,2018-06-18 20:35:04
19758ffebdb563f21d67fd85a300610c,7b1628af9aa95c57c63665fb81cced3b,5,,obrigado pela entrega antes da data prevista ,2018-02-15 00:00:00,2018-02-16 14:19:16
5e5cff3f2b8de14497a61df5966422e0,9cef7eef349dd605b870fce05c57765f,1,,,2018-04-15 00:00:00,2018-04-17 03:38:22
39dbf0879c36fcf4578aac195d4f5582,901884e93a6e353950d63cf7a16621ef,3,,"'produto bom, só chegou com atraso.",2018-01-07 00:00:00,2018-01-08 13:16:59
3aa00ad824a606d80035e4ef9c11b840,1a03b911ffc649fb8177ea3ca4f27f2c,4,Recomendo,,2018-05-10 00:00:00,2018-05-21 22:22:21
fddadbf97b7b0bed29cc25cc6363fbd9,bd69cd564f711eddada0e30038e89558,2,,o produto nao e o que esperava fragil e super caro.,2017-07-07 00:00:00,2017-07-08 17:09:06
74818bfe63efcf28bf371f9e26162bb5,26543fb8b34f4547bcbbd431f998ee76,1,,"Não posso opinar ,pois não recebi.",2017-11-30 00:00:00,2017-11-30 19:35:21
4d5870289ea1be7c35c1e2080681a203,a1be7c51d3ec9b3b6c2e778c99eb90d0,5,,,2017-05-12 00:00:00,2017-05-15 12:30:03
32ab61ca5b879b324deb8327c2797629,faa911f9ff46e53aedc9408c5d6a24ad,1,,"Comprei DOIS porta talheres e recebi apenas UM até o momento, juntamente com uma NF onde constam dois produtos.",2018-03-19 00:00:00,2018-03-19 21:11:56
575013c02f0ceaddeae941a761de1351,282160d8e83b257c5105cac8f3ba2b63,3,,O único problema foi uma das embalagens que estava violada,2017-12-29 00:00:00,2017-12-30 03:29:03
2a4ff2eb8446811b84e04515b7a6f6a5,9032c0ac4021b04e4dbe6dedacd3f3ed,4,,,2018-01-31 00:00:00,2018-02-04 15:11:45
4795244d1f5ce48a127037c883008809,02680f764ca402aabbb86572ed2731ef,3,,acredito que poderia servir como uma tampa que levanta na frente e fica fixa no fundo.,2017-06-01 00:00:00,2017-06-04 00:04:05
cd3a8300e9ebf13e90e499d0fcf72cb9,d2724690c822b993917c586e8032667a,5,,,2018-03-27 00:00:00,2018-03-28 04:53:20
c0b36702061e84cb5c5a01659a0af44a,26d8e1e269a4f8603d993f7aba37a207,5,,,2018-08-02 00:00:00,2018-08-05 01:11:57
be6e027575d3e78d63aba112eb1bb604,22e9617c26ec9b8bd09c75095067a631,3,,,2018-02-08 00:00:00,2018-02-08 14:59:25
73eac9e006ee826216eaaab8c7d419b7,a6f9a160004ed7b4b20bb24c1eeb5871,5,,,2018-06-23 00:00:00,2018-06-24 00:52:53
9ac03928ffd509ed363bc580e4401e2a,55128b961e747e4f1cab023552fddfa0,4,,"qualidade boa,preço bom , e entrega rapida , estão de parabéns , agradecido , ari ",2017-12-06 00:00:00,2017-12-07 14:31:39
899a9a795429cadc97c0b145d3f37576,7715ec335869451fe7dda18fddf75da7,3,,,2017-05-23 00:00:00,2017-05-27 12:59:21
39af6cd86893a00910bfc7cbf781e3d4,223b21af0c2d24db54dfa4ee559fbe28,5,,,2017-08-15 00:00:00,2017-08-18 12:53:29
936e022faf125002ff5572f1b689d4bf,bdef1c734c8b9acb8b68c7ca2e608a63,5,,,2018-07-03 00:00:00,2018-07-09 23:10:17
929305a0c44b0759daab8174e7ff4aba,b85a7527aeed7648354efec94c8db7fd,4,,"O relógio é um pouco pequeno, mas é bem bonito e de ótima qualidade... Adorei minha compra!",2018-03-14 00:00:00,2018-03-14 16:15:00
4ebc2a805f936d2e6451207d574692e7,087c44ddc65697d4a3a2af9234c5a22b,5,,,2018-04-20 00:00:00,2018-04-22 17:14:52
d94f7e17cc93599f56797c7508971116,6dae4c54052a2dbf519b0ea3d1afefb2,5,,,2017-08-01 00:00:00,2017-08-02 03:05:47
bdbc978b58e158ed7e48d1b233ad91fa,d60af32e2107bccc3efe66e3faad59c6,3,,,2018-03-27 00:00:00,2018-04-01 21:58:59
dd1b9e98f2d497551c413e02972d6355,7ff76bc285fc3b21099d0ed9007fd489,5,,,2018-01-18 00:00:00,2018-01-21 12:36:49
9b5f0c07fce58e730a84a617f7808a5c,6ad444f05cfc745b52fc228341482e98,5,,,2017-09-19 00:00:00,2017-09-19 20:44:22
